timestamp,model,is_final,seed,accuracy_cora,accuracy_citeseer,accuracy_texas,accuracy_cornell,accuracy_cora_std,accuracy_citeseer_std,accuracy_texas_std,accuracy_cornell_std,std_cora,std_citeseer,std_texas,std_cornell,std_cora_std,std_citeseer_std,std_texas_std,std_cornell_std,elapsed_cora,elapsed_citeseer,elapsed_texas,elapsed_cornell
2026-05-02T18:38:51.055061+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:38:54.861925+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T19:18:01.641735+00:00,baseline:chebnetii,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:28:51.874464+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:28:56.990304+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:42:51.099341+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:44:01.603100+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:45:30.903321+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:46:57.665520+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:48:39.459346+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:49:57.123810+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-02T20:50:02.249933+00:00,gemini-3.1-pro-preview,true,42,0.8897,,,0.882,,,,,0.0153,,,0.0282,,,,,188.0,188.0,188.0,188.0
2026-05-03T17:27:33.775116+00:00,gemini-3.1-pro-preview:eng,false,42,0.8897,0.798,0.923,0.8492,,,,,0.016,0.0123,0.0344,0.0393,,,,,565.7,564.8,655.8,581.3
2026-05-03T17:39:45.165305+00:00,gemini-3.1-pro-preview:eng,false,42,0.891,0.798,0.918,0.8525,,,,,0.0141,0.0123,0.0359,0.0434,,,,,535.7,535.8,613.7,547.0
2026-05-03T17:50:08.795401+00:00,gemini-3.1-pro-preview:eng,false,42,0.8844,0.7971,0.8279,0.6869,,,,,0.0158,0.0098,0.0738,0.1939,,,,,463.5,458.3,492.3,457.5
2026-05-03T18:02:40.292795+00:00,gemini-3.1-pro-preview:eng,false,42,0.8867,0.7984,0.6213,0.8,,,,,0.0161,0.011,0.1851,0.0432,,,,,557.6,543.5,590.9,574.7
2026-05-03T18:15:24.291058+00:00,gemini-3.1-pro-preview:eng,false,42,0.8887,0.8057,0.9197,0.8344,,,,,0.016,0.0119,0.0237,0.0531,,,,,614.4,611.0,616.7,616.2
2026-05-03T18:17:45.142371+00:00,gemini-3.1-pro-preview:eng,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-03T18:26:25.243975+00:00,gemini-3.1-pro-preview:eng,false,42,0.8939,0.8045,0.9361,0.8787,,,,,0.0137,0.013,0.0225,0.033,,,,,404.1,402.5,411.3,403.7
2026-05-03T18:36:01.951138+00:00,gemini-3.1-pro-preview:eng,false,42,0.8915,0.8018,0.9328,0.877,,,,,0.0141,0.0169,0.0225,0.0304,,,,,453.7,452.8,458.6,454.3
2026-05-03T18:47:27.728074+00:00,gemini-3.1-pro-preview:eng,false,42,0.8926,0.8094,0.9311,0.8902,,,,,0.0137,0.0135,0.0309,0.0328,,,,,584.6,584.7,589.7,585.0
2026-05-03T18:59:31.892571+00:00,gemini-3.1-pro-preview:eng,false,42,0.8933,0.8094,0.9311,0.8869,,,,,0.0105,0.0135,0.0309,0.0315,,,,,586.1,585.8,597.5,593.0
2026-05-03T18:59:38.046968+00:00,gemini-3.1-pro-preview:eng,true,42,0.8926,0.8094,0.9311,0.8902,,,,,0.0137,0.0135,0.0309,0.0328,,,,,584.6,584.7,589.7,585.0
2026-05-04T17:12:29.920636+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.9,69.5,68.6,67.9
2026-05-04T17:16:03.027701+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.6,68.7,68.2,68.1
2026-05-04T17:18:54.534477+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.8,69.0,68.6,68.3
2026-05-04T17:22:14.422204+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.9,69.4,68.5,68.3
2026-05-04T17:25:14.417565+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.3,68.8,67.4,67.6
2026-05-04T17:28:01.943087+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,67.4,68.4,67.7,67.4
2026-05-04T17:30:31.763949+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.9,69.6,68.0,68.6
2026-05-04T17:33:38.092953+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,69.6,70.1,69.0,68.7
2026-05-04T17:36:39.323078+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,72.1,73.1,72.0,71.9
2026-05-04T17:39:07.374538+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,69.5,69.6,69.1,68.8
2026-05-04T17:41:54.905379+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.3,69.1,68.2,68.3
2026-05-04T17:44:25.148717+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,67.6,68.8,67.9,67.6
2026-05-04T17:46:44.433093+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.4,68.5,68.2,68.3
2026-05-04T17:49:43.698906+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,67.5,68.5,67.6,67.4
2026-05-04T17:52:25.647206+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.3,69.1,68.3,68.0
2026-05-04T17:55:04.301654+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.1,68.6,67.2,67.7
2026-05-04T17:57:43.923875+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.3,68.4,67.6,67.7
2026-05-04T17:59:47.038819+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,
2026-05-04T18:02:42.470871+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,70.2,70.3,70.0,69.3
2026-05-04T18:05:13.314544+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,67.4,68.0,67.1,66.5
2026-05-04T18:07:50.399663+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,67.6,68.1,66.5,66.8
2026-05-04T18:10:14.867221+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.1,69.0,68.0,67.8
2026-05-04T18:12:59.311109+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.9,69.5,68.5,67.7
2026-05-04T18:15:56.637505+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.7,69.4,68.4,67.5
2026-05-04T18:18:49.177792+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.7,69.2,68.1,67.8
2026-05-04T18:21:22.428736+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,68.7,69.3,68.0,68.2
2026-05-04T18:23:47.461884+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,71.1,71.6,70.3,70.6
2026-05-04T18:26:22.691959+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,70.2,70.9,69.9,69.1
2026-05-04T18:29:03.341110+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,70.4,70.3,69.8,69.7
2026-05-04T18:31:36.061924+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,69.5,70.0,69.2,68.7
2026-05-04T18:35:01.732018+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,70.0,69.9,69.7,69.1
2026-05-04T18:37:33.625864+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,69.2,69.3,68.9,68.5
2026-05-04T18:40:18.444476+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,71.1,71.7,70.7,70.0
2026-05-04T18:42:12.414881+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,69.6,70.2,68.7,68.9
2026-05-04T18:42:12.463472+00:00,openevolve:gemini-3.1-pro-preview,true,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,69.6,70.2,68.7,68.9
2026-05-04T20:17:38.106302+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,129.2,129.7,128.7,128.5
2026-05-04T20:21:33.050612+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,156.3,156.6,155.9,155.8
2026-05-04T20:21:37.351231+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,160.5,160.9,156.8,157.1
2026-05-04T20:26:02.974853+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,173.4,173.7,173.1,172.9
2026-05-04T20:26:03.341384+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,173.5,174.1,173.2,172.7
2026-05-04T20:30:36.444882+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8813,0.791,0.5574,0.6721,,,,,0.013,0.0086,0.091,0.0529,,,,,169.8,169.9,169.5,169.4
2026-05-04T20:30:36.897057+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8813,0.791,0.5574,0.4702,,,,,0.013,0.0086,0.091,0.0655,,,,,169.7,170.5,169.6,169.1
2026-05-04T20:35:32.956844+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,175.9,176.6,176.1,175.8
2026-05-04T20:35:33.284462+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,176.3,176.8,176.1,175.6
2026-05-04T20:39:57.267539+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,173.3,173.5,172.9,172.7
2026-05-04T20:39:57.653153+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,173.4,173.9,173.1,172.6
2026-05-04T20:45:14.223967+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,204.2,204.4,203.8,203.9
2026-05-04T20:45:14.620951+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,204.1,204.8,204.0,203.7
2026-05-04T20:50:01.680128+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8831,0.7992,0.5164,0.5064,,,,,0.0131,0.0075,0.1868,0.0658,,,,,187.5,187.6,187.1,186.8
2026-05-04T20:50:02.093096+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8831,0.7992,0.5164,0.7852,,,,,0.0131,0.0075,0.1868,0.0494,,,,,187.3,187.9,187.1,186.9
2026-05-04T20:54:51.461155+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,181.3,181.5,181.1,180.9
2026-05-04T20:54:51.899933+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,181.2,181.9,181.0,180.7
2026-05-04T20:59:50.348483+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,188.0,188.1,187.6,187.2
2026-05-04T20:59:50.876963+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,187.8,188.5,187.6,187.4
2026-05-04T21:04:20.119074+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,156.4,156.6,156.1,155.7
2026-05-04T21:04:20.538440+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,156.3,157.0,156.1,155.6
2026-05-04T21:07:01.741581+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8834,0.8003,0.577,0.7754,,,,,0.0138,0.0087,0.0894,0.0352,,,,,116.9,117.3,118.3,116.1
2026-05-04T21:07:02.186789+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8834,0.8003,0.577,0.517,,,,,0.0138,0.0087,0.0894,0.0602,,,,,117.0,117.4,119.3,116.6
2026-05-04T21:09:33.084327+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,112.8,112.9,112.4,112.1
2026-05-04T21:09:33.531156+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,112.5,113.3,111.9,112.1
2026-05-04T21:12:02.316673+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,110.7,111.4,110.9,110.6
2026-05-04T21:12:02.770749+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,111.3,111.8,110.8,110.4
2026-05-04T21:14:31.602474+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,110.2,111.1,110.1,110.5
2026-05-04T21:14:32.041341+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,111.0,111.5,110.6,110.3
2026-05-04T21:17:13.032210+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8841,0.7986,0.7885,0.7656,,,,,0.0141,0.0087,0.0347,0.0434,,,,,120.4,120.3,120.2,119.4
2026-05-04T21:17:13.616064+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8841,0.7986,0.7885,0.5489,,,,,0.0141,0.0087,0.0347,0.0866,,,,,120.6,121.1,120.2,119.9
2026-05-04T21:19:43.359361+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,112.2,112.5,112.0,111.7
2026-05-04T21:19:43.896500+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,112.1,112.9,111.9,110.9
2026-05-04T21:22:14.490540+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,112.3,112.4,111.3,111.5
2026-05-04T21:22:14.890403+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,112.1,112.8,112.0,111.7
2026-05-04T21:24:46.845848+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,113.0,113.3,112.6,111.9
2026-05-04T21:24:47.244197+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,113.0,113.7,112.6,112.1
2026-05-04T21:27:26.306036+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8841,0.7986,0.7885,0.7656,,,,,0.0141,0.0087,0.0347,0.0434,,,,,120.9,121.0,120.3,120.1
2026-05-04T21:27:26.707691+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8841,0.7986,0.7885,0.5489,,,,,0.0141,0.0087,0.0347,0.0866,,,,,120.6,121.5,120.1,120.0
2026-05-04T21:29:56.151261+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,112.0,112.6,112.2,111.6
2026-05-04T21:29:56.536719+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,112.4,113.1,112.1,111.4
2026-05-04T21:32:27.459884+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,111.4,110.9,110.9,110.7
2026-05-04T21:32:27.912109+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,111.4,111.9,111.0,110.5
2026-05-04T21:34:57.175549+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,113.2,113.3,112.4,112.3
2026-05-04T21:34:57.585615+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,113.0,113.8,112.7,112.2
2026-05-04T21:38:28.922529+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,112.1,112.3,111.6,110.8
2026-05-04T21:38:29.429996+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,112.0,112.7,111.6,111.4
2026-05-04T21:41:24.539287+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.718,,,,,0.017,0.0101,0.1268,0.0523,,,,,116.7,116.9,116.4,115.5
2026-05-04T21:41:24.934648+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,116.7,117.4,116.3,116.0
2026-05-04T21:43:07.557953+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.5,70.0,69.2,68.5
2026-05-04T21:44:52.197630+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8839,0.7917,0.5852,0.4872,,,,,0.014,0.01,0.0948,0.0516,,,,,70.9,71.4,70.2,69.9
2026-05-04T21:46:35.807891+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.3,68.5,68.0,67.9
2026-05-04T21:48:17.459326+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.8,68.9,68.2,68.0
2026-05-04T21:49:59.907202+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.6,68.6,67.4,67.3
2026-05-04T21:51:55.428536+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8754,0.7973,0.6918,0.6213,,,,,0.0149,0.0118,0.2183,0.0871,,,,,71.7,72.1,70.9,70.7
2026-05-04T21:53:37.312852+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.4,68.8,67.3,67.5
2026-05-04T21:55:21.273393+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.4,67.4,67.1,66.6
2026-05-04T21:57:04.532006+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.7,68.4,67.0,67.1
2026-05-04T21:58:53.256805+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8849,0.7988,0.7344,0.5191,,,,,0.0129,0.008,0.0538,0.0588,,,,,74.1,75.8,75.0,74.3
2026-05-04T22:00:35.317552+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.8,68.2,66.6,67.0
2026-05-04T22:02:16.746121+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,66.9,67.5,66.6,66.0
2026-05-04T22:04:00.527429+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.0,69.5,68.5,68.0
2026-05-04T22:05:50.375490+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8847,0.7988,0.7344,0.5191,,,,,0.013,0.008,0.0538,0.0588,,,,,74.1,74.3,75.3,73.7
2026-05-04T22:07:32.632750+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.5,69.0,67.8,67.1
2026-05-04T22:09:13.787275+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.7,68.4,67.0,67.2
2026-05-04T22:10:57.239028+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.8,69.1,68.2,67.4
2026-05-04T22:12:46.374476+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,74.1,72.8,73.3
2026-05-04T22:14:29.455857+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.1,69.9,69.0,68.7
2026-05-04T22:16:13.567701+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.0,68.7,67.4,67.2
2026-05-04T22:17:59.787392+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.2,68.7,67.5,67.6
2026-05-04T22:19:48.900771+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8839,0.7918,0.5902,0.483,,,,,0.0142,0.0084,0.1246,0.0571,,,,,72.3,72.7,71.0,71.5
2026-05-04T22:21:32.358603+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.8,69.7,68.6,68.8
2026-05-04T22:23:11.926875+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.9,68.5,66.9,67.1
2026-05-04T22:24:58.039357+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,66.7,67.6,66.6,66.4
2026-05-04T22:26:47.524389+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8849,0.7988,0.7344,0.5191,,,,,0.0129,0.008,0.0538,0.0588,,,,,75.6,75.9,76.0,75.3
2026-05-04T22:28:27.671336+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.9,68.3,67.4,66.8
2026-05-04T22:30:05.284772+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,66.9,67.0,66.5,66.1
2026-05-04T22:31:45.550740+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.3,68.3,67.3,67.0
2026-05-04T22:33:37.299435+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8847,0.7988,0.7344,0.5191,,,,,0.013,0.008,0.0538,0.0588,,,,,73.7,74.5,73.5,73.5
