timestamp,model,is_final,seed,test_accuracy_n32-k8,score_n32-k8,test_accuracy_std_n32-k8,mean_steps_n32-k8,num_runs_n32-k8,elapsed_n32-k8,test_accuracy_n50-k8,score_n50-k8,test_accuracy_std_n50-k8,mean_steps_n50-k8,num_runs_n50-k8,elapsed_n50-k8,test_accuracy_n64-k8,score_n64-k8,test_accuracy_std_n64-k8,mean_steps_n64-k8,num_runs_n64-k8,elapsed_n64-k8,test_accuracy_n50-k8_std,score_n50-k8_std,test_accuracy_std_n50-k8_std,mean_steps_n50-k8_std,num_runs_n50-k8_std,test_accuracy_n32-k8_std,score_n32-k8_std,test_accuracy_std_n32-k8_std,mean_steps_n32-k8_std,num_runs_n32-k8_std,elapsed_n32-k8_std,elapsed_n50-k8_std,test_accuracy_n64-k8_std,score_n64-k8_std,test_accuracy_std_n64-k8_std,mean_steps_n64-k8_std,num_runs_n64-k8_std,elapsed_n64-k8_std
2026-05-05T00:46:01.989218+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,657,0.500757,0.500757,0.003462,30000.0,15.0,659,0.501807,0.501807,0.003592,30000.0,15.0,382,,,,,,,,,,,,,,,,,,
2026-05-05T00:56:37.345785+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.548568,0.548568,0.087954,25400.0,15.0,576,0.502576,0.502576,0.001758,27083.333333,15.0,597,0.501025,0.501025,0.004417,29016.666667,15.0,377,,,,,,,,,,,,,,,,,,
2026-05-05T01:08:20.851261+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,655,0.500757,0.500757,0.003462,30000.0,15.0,657,0.501807,0.501807,0.003592,30000.0,15.0,389,,,,,,,,,,,,,,,,,,
2026-05-05T01:18:40.768567+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.548568,0.548568,0.087954,25400.0,15.0,558,0.502576,0.502576,0.001758,27083.333333,15.0,576,0.501025,0.501025,0.004417,29016.666667,15.0,371,,,,,,,,,,,,,,,,,,
2026-05-05T01:20:41.193643+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.500228,0.500228,0.003293,5583.333333,15.0,114,0.498376,0.498376,0.003285,3533.333333,15.0,114,0.503202,0.503202,0.002924,2766.666667,15.0,49,,,,,,,,,,,,,,,,,,
2026-05-05T01:31:37.268421+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,649,0.500757,0.500757,0.003462,30000.0,15.0,649,0.501807,0.501807,0.003592,30000.0,15.0,373,,,,,,,,,,,,,,,,,,
2026-05-05T01:42:02.834533+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.548568,0.548568,0.087954,25400.0,15.0,552,0.502576,0.502576,0.001758,27083.333333,15.0,572,0.501025,0.501025,0.004417,29016.666667,15.0,367,,,,,,,,,,,,,,,,,,
2026-05-05T01:53:55.046743+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,660,0.500757,0.500757,0.003462,30000.0,15.0,660,0.501807,0.501807,0.003592,30000.0,15.0,381,,,,,,,,,,,,,,,,,,
2026-05-05T02:05:44.519945+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.556356,0.556356,0.1475,30000.0,15.0,656,0.50109,0.50109,0.002777,30000.0,15.0,661,0.501754,0.501754,0.003443,30000.0,15.0,380,,,,,,,,,,,,,,,,,,
2026-05-05T02:17:20.803865+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,647,0.500757,0.500757,0.003462,30000.0,15.0,647,0.501807,0.501807,0.003592,30000.0,15.0,376,,,,,,,,,,,,,,,,,,
2026-05-05T02:29:07.927269+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,657,0.500757,0.500757,0.003462,30000.0,15.0,657,0.501807,0.501807,0.003592,30000.0,15.0,382,,,,,,,,,,,,,,,,,,
2026-05-05T02:40:50.416207+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,652,0.500757,0.500757,0.003462,30000.0,15.0,654,0.501807,0.501807,0.003592,30000.0,15.0,381,,,,,,,,,,,,,,,,,,
2026-05-05T02:52:39.139774+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,648,0.500757,0.500757,0.003462,30000.0,15.0,648,0.501807,0.501807,0.003592,30000.0,15.0,377,,,,,,,,,,,,,,,,,,
2026-05-05T03:04:26.554626+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,654,0.500757,0.500757,0.003462,30000.0,15.0,654,0.501807,0.501807,0.003592,30000.0,15.0,378,,,,,,,,,,,,,,,,,,
2026-05-05T03:16:18.252928+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.61604,0.61604,0.195411,30000.0,15.0,653,0.499874,0.499874,0.003993,30000.0,15.0,653,0.501314,0.501314,0.003359,30000.0,15.0,377,,,,,,,,,,,,,,,,,,
2026-05-05T03:28:00.402982+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,655,0.500757,0.500757,0.003462,30000.0,15.0,658,0.501807,0.501807,0.003592,30000.0,15.0,385,,,,,,,,,,,,,,,,,,
2026-05-05T03:39:36.767827+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,656,0.500757,0.500757,0.003462,30000.0,15.0,658,0.501807,0.501807,0.003592,30000.0,15.0,379,,,,,,,,,,,,,,,,,,
2026-05-05T03:51:18.394494+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,650,0.500757,0.500757,0.003462,30000.0,15.0,650,0.501807,0.501807,0.003592,30000.0,15.0,378,,,,,,,,,,,,,,,,,,
2026-05-05T04:03:05.233949+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,653,0.500757,0.500757,0.003462,30000.0,15.0,653,0.501807,0.501807,0.003592,30000.0,15.0,374,,,,,,,,,,,,,,,,,,
2026-05-05T04:15:13.085155+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,661,0.500757,0.500757,0.003462,30000.0,15.0,662,0.501807,0.501807,0.003592,30000.0,15.0,382,,,,,,,,,,,,,,,,,,
2026-05-05T04:27:41.935834+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,657,0.500757,0.500757,0.003462,30000.0,15.0,657,0.501807,0.501807,0.003592,30000.0,15.0,385,,,,,,,,,,,,,,,,,,
2026-05-05T04:33:33.894223+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.500228,0.500228,0.003293,5583.333333,15.0,115,0.498376,0.498376,0.003285,3533.333333,15.0,115,0.503202,0.503202,0.002924,2766.666667,15.0,50,,,,,,,,,,,,,,,,,,
2026-05-05T04:40:06.890588+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,670,0.500757,0.500757,0.003462,30000.0,15.0,670,0.501807,0.501807,0.003592,30000.0,15.0,396,,,,,,,,,,,,,,,,,,
2026-05-05T04:45:05.500112+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.5396,0.5396,0.085736,17150.0,15.0,293,0.500151,0.500151,0.003727,7583.333333,15.0,293,0.502637,0.502637,0.002656,5350.0,15.0,84,,,,,,,,,,,,,,,,,,
2026-05-05T04:56:00.887887+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,649,0.500757,0.500757,0.003462,30000.0,15.0,649,0.501807,0.501807,0.003592,30000.0,15.0,384,,,,,,,,,,,,,,,,,,
2026-05-05T05:07:49.252244+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,657,0.500757,0.500757,0.003462,30000.0,15.0,658,0.501807,0.501807,0.003592,30000.0,15.0,388,,,,,,,,,,,,,,,,,,
2026-05-05T05:19:54.644181+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,659,0.500757,0.500757,0.003462,30000.0,15.0,659,0.501807,0.501807,0.003592,30000.0,15.0,377,,,,,,,,,,,,,,,,,,
2026-05-05T05:31:38.470769+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,661,0.500757,0.500757,0.003462,30000.0,15.0,661,0.501807,0.501807,0.003592,30000.0,15.0,382,,,,,,,,,,,,,,,,,,
2026-05-05T05:43:25.657704+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,656,0.500757,0.500757,0.003462,30000.0,15.0,656,0.501807,0.501807,0.003592,30000.0,15.0,387,,,,,,,,,,,,,,,,,,
2026-05-05T05:55:18.186543+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,651,0.500757,0.500757,0.003462,30000.0,15.0,651,0.501807,0.501807,0.003592,30000.0,15.0,376,,,,,,,,,,,,,,,,,,
2026-05-05T06:07:00.942351+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,647,0.500757,0.500757,0.003462,30000.0,15.0,649,0.501807,0.501807,0.003592,30000.0,15.0,387,,,,,,,,,,,,,,,,,,
2026-05-05T06:18:55.281238+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,650,0.500757,0.500757,0.003462,30000.0,15.0,652,0.501807,0.501807,0.003592,30000.0,15.0,386,,,,,,,,,,,,,,,,,,
2026-05-05T06:30:36.876844+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,649,0.500757,0.500757,0.003462,30000.0,15.0,649,0.501807,0.501807,0.003592,30000.0,15.0,376,,,,,,,,,,,,,,,,,,
2026-05-05T06:42:13.658113+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,649,0.500757,0.500757,0.003462,30000.0,15.0,649,0.501807,0.501807,0.003592,30000.0,15.0,379,,,,,,,,,,,,,,,,,,
2026-05-05T06:54:07.308763+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,655,0.500757,0.500757,0.003462,30000.0,15.0,656,0.501807,0.501807,0.003592,30000.0,15.0,376,,,,,,,,,,,,,,,,,,
2026-05-05T07:05:40.077009+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,653,0.500757,0.500757,0.003462,30000.0,15.0,653,0.501807,0.501807,0.003592,30000.0,15.0,380,,,,,,,,,,,,,,,,,,
2026-05-05T07:17:28.039576+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,662,0.500757,0.500757,0.003462,30000.0,15.0,662,0.501807,0.501807,0.003592,30000.0,15.0,382,,,,,,,,,,,,,,,,,,
2026-05-05T07:29:14.784187+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,656,0.500757,0.500757,0.003462,30000.0,15.0,657,0.501807,0.501807,0.003592,30000.0,15.0,375,,,,,,,,,,,,,,,,,,
2026-05-05T07:41:17.967298+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,658,0.500757,0.500757,0.003462,30000.0,15.0,660,0.501807,0.501807,0.003592,30000.0,15.0,382,,,,,,,,,,,,,,,,,,
2026-05-05T07:53:02.934973+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,655,0.500757,0.500757,0.003462,30000.0,15.0,655,0.501807,0.501807,0.003592,30000.0,15.0,375,,,,,,,,,,,,,,,,,,
2026-05-05T08:04:45.225897+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.629297,0.629297,0.183259,30000.0,15.0,653,0.500757,0.500757,0.003462,30000.0,15.0,653,0.501807,0.501807,0.003592,30000.0,15.0,389,,,,,,,,,,,,,,,,,,
2026-05-05T08:16:54.294825+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.556356,0.556356,0.1475,30000.0,15.0,652,0.50109,0.50109,0.002777,30000.0,15.0,652,0.501754,0.501754,0.003443,30000.0,15.0,381,,,,,,,,,,,,,,,,,,
2026-05-05T08:55:39.163593+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:56:34.719592+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:56:34.857848+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:56:46.202313+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:56:46.269069+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:56:57.833591+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:56:57.934153+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:57:44.125780+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:57:55.303189+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:58:06.648993+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:58:41.903230+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T08:59:39.786001+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:00:38.474039+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:01:29.510746+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:02:14.110752+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:03:45.447645+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:04:25.421859+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:05:45.330048+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:06:48.064522+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:07:32.374396+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:08:21.788872+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:09:19.018519+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:10:08.326540+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:11:29.722667+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:12:32.349772+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:13:39.568077+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:14:16.806952+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:15:26.827949+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:12:06.908757+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:12:53.862478+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:04.463841+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:40.615212+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:14:28.762754+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:15:09.048937+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:15:12.875207+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:15:13.504864+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:16:10.181269+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:16:53.357966+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:17:40.365399+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:18:45.204999+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:12.347042+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:16.373948+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:43.307712+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:20:49.314788+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:21:29.412563+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:22:18.778744+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:22:20.697094+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:22:23.288147+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:22:58.379651+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:46.995228+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:24:26.049020+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:25:04.209249+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:07.832596+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:12.181125+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:15.696100+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:57.697140+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:28:36.543076+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:29:32.400026+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:14.699192+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:20.740652+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:42.931220+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:31:46.381465+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:32:40.243755+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:33:17.995574+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:34:25.808472+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:35:10.349086+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:35:14.473850+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:35:26.876740+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:36:27.479763+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:37:09.895747+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:37:57.596406+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:38:58.145946+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:39:08.448511+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:39:08.467655+00:00,openevolve:gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:39:26.597763+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:39:35.096404+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:43:29.256636+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:43:36.824305+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:47:53.035785+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:47:57.554700+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:54:15.949252+00:00,gemini-3.1-pro-preview,false,42,0.998669,0.998669,0.004979,4116.666667,15.0,156.4,0.99952,0.99952,0.001797,5433.333333,15.0,180.0,0.998901,0.998901,0.004111,4750.0,15.0,171.2,,,,,,,,,,,,,,,,,,
2026-05-02T18:54:21.351050+00:00,gemini-3.1-pro-preview,true,42,0.998669,0.998669,0.004979,4116.666667,15.0,156.4,0.99952,0.99952,0.001797,5433.333333,15.0,180.0,0.998901,0.998901,0.004111,4750.0,15.0,171.2,,,,,,,,,,,,,,,,,,
2026-05-02T19:06:17.970317+00:00,gemini-3.1-pro-preview,false,42,0.999736,0.999736,0.000293,3950.0,15.0,163.9,0.998291,0.998291,0.00226,10866.666667,15.0,317.3,0.997066,0.997066,0.003717,22616.666667,15.0,495.0,,,,,,,,,,,,,,,,,,
2026-05-02T19:06:22.655380+00:00,gemini-3.1-pro-preview,true,42,0.999736,0.999736,0.000293,3950.0,15.0,163.9,0.998291,0.998291,0.00226,10866.666667,15.0,317.3,0.997066,0.997066,0.003717,22616.666667,15.0,495.0,,,,,,,,,,,,,,,,,,
2026-05-02T19:18:07.558239+00:00,gemini-3.1-pro-preview,false,42,0.999772,0.999772,0.000649,5716.666667,15.0,198.2,0.97568,0.97568,0.044675,18866.666667,15.0,513.5,0.932959,0.932959,0.093347,21050.0,15.0,542.0,,,,,,,,,,,,,,,,,,
2026-05-02T19:18:13.454912+00:00,gemini-3.1-pro-preview,true,42,0.999772,0.999772,0.000649,5716.666667,15.0,198.2,0.97568,0.97568,0.044675,18866.666667,15.0,513.5,0.932959,0.932959,0.093347,21050.0,15.0,542.0,,,,,,,,,,,,,,,,,,
2026-05-02T19:36:40.051828+00:00,gemini-3.1-pro-preview,false,42,0.997644,0.997644,0.003634,24083.333333,15.0,763.3,0.99373,0.99373,0.003216,30000.0,15.0,900.0,0.983976,0.983976,0.016331,30000.0,15.0,901.2,,,,,,,,,,,,,,,,,,
2026-05-02T19:36:44.092252+00:00,gemini-3.1-pro-preview,true,42,0.997644,0.997644,0.003634,24083.333333,15.0,763.3,0.99373,0.99373,0.003216,30000.0,15.0,900.0,0.983976,0.983976,0.016331,30000.0,15.0,901.2,,,,,,,,,,,,,,,,,,
2026-05-02T19:54:27.316830+00:00,gemini-3.1-pro-preview,false,42,0.998966,0.998966,0.001223,22533.333333,15.0,715.9,0.994014,0.994014,0.003008,30000.0,15.0,888.6,0.992269,0.992269,0.006932,30000.0,15.0,889.5,,,,,,,,,,,,,,,,,,
2026-05-02T19:54:33.162132+00:00,gemini-3.1-pro-preview,true,42,0.998966,0.998966,0.001223,22533.333333,15.0,715.9,0.994014,0.994014,0.003008,30000.0,15.0,888.6,0.992269,0.992269,0.006932,30000.0,15.0,889.5,,,,,,,,,,,,,,,,,,
