timestamp,model,is_final,seed,test_acc_vgg16bn_cifar100_labelflip,poison_fit_vgg16bn_cifar100_labelflip,robust_score_vgg16bn_cifar100_labelflip,elapsed_vgg16bn-cifar100-labelflip,test_acc_resnet20_cifar10_labelflip,poison_fit_resnet20_cifar10_labelflip,robust_score_resnet20_cifar10_labelflip,elapsed_resnet20-cifar10-labelflip,test_acc_mobilenetv2_fmnist_labelflip,poison_fit_mobilenetv2_fmnist_labelflip,robust_score_mobilenetv2_fmnist_labelflip,elapsed_mobilenetv2-fmnist-labelflip
2026-05-04T21:47:34.501474+00:00,gemini-3.1-pro-preview,false,42,0.0098,0.0132,0.4983,1824.6,0.8508,0.0224,0.9142,1823.1,0.6821,0.0028,0.8397,3476.6
2026-05-04T21:47:40.313983+00:00,gemini-3.1-pro-preview,true,42,0.0098,0.0132,0.4983,1824.6,0.8508,0.0224,0.9142,1823.1,0.6821,0.0028,0.8397,3476.6
2026-05-04T22:11:53.810792+00:00,gemini-3.1-pro-preview,false,42,0.7173,0.0398,0.8387,1701.5,0.8973,0.0254,0.936,1702.7,0.91,0.0056,0.9522,3512.4
2026-05-04T23:13:28.306009+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.6755,0.0284,0.8236,1752.7,0.9017,0.045,0.9284,1752.1,0.935,0.0052,0.9649,3485.3
2026-05-04T23:17:22.378964+00:00,gemini-3.1-pro-preview,false,42,0.0269,0.012,0.5074,1825.5,0.8891,0.0308,0.9291,1826.7,0.9195,0.0057,0.9569,3370.8
2026-05-04T23:17:53.884273+00:00,gemini-3.1-pro-preview,true,42,0.0269,0.012,0.5074,1825.5,0.8891,0.0308,0.9291,1826.7,0.9195,0.0057,0.9569,3370.8
2026-05-04T23:38:20.273256+00:00,gemini-3.1-pro-preview,false,42,0.6692,0.0246,0.8223,1730.5,0.9018,0.0282,0.9368,1729.3,0.9111,0.005,0.953,3445.9
2026-05-05T00:40:04.725113+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.6755,0.0284,0.8236,1675.4,0.9017,0.045,0.9284,1678.5,0.935,0.0052,0.9649,3481.6
2026-05-05T00:48:45.236104+00:00,gemini-3.1-pro-preview,false,42,0.6903,0.0282,0.8311,1817.1,0.8828,0.0208,0.931,1817.4,0.9194,0.0063,0.9565,3417.8
2026-05-05T00:48:50.202406+00:00,gemini-3.1-pro-preview,true,42,0.6903,0.0282,0.8311,1817.1,0.8828,0.0208,0.931,1817.4,0.9194,0.0063,0.9565,3417.8
2026-05-05T01:04:05.112304+00:00,gemini-3.1-pro-preview,false,42,0.7179,0.0656,0.8261,1710.2,0.905,0.0368,0.9341,1710.4,0.9213,0.0062,0.9575,3417.0
2026-05-05T01:04:31.902837+00:00,gemini-3.1-pro-preview,true,42,0.7173,0.0398,0.8387,1701.5,0.8973,0.0254,0.936,1702.7,0.91,0.0056,0.9522,3512.4
2026-05-05T01:54:27.269753+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.6777,0.0288,0.8244,1643.6,0.8993,0.0484,0.9254,1643.7,0.9328,0.0053,0.9637,2732.3
2026-05-05T02:03:22.581906+00:00,gemini-3.1-pro-preview,false,42,0.7043,0.118,0.7932,1597.0,0.9129,0.0602,0.9264,1595.9,0.9363,0.0051,0.9656,2633.7
2026-05-05T02:03:28.245187+00:00,gemini-3.1-pro-preview,true,42,0.7043,0.118,0.7932,1597.0,0.9129,0.0602,0.9264,1595.9,0.9363,0.0051,0.9656,2633.7
2026-05-05T02:58:56.355384+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.6907,0.4532,0.6187,1292.2,0.9022,0.1166,0.8928,1293.7,0.9472,0.0104,0.9684,2574.8
2026-05-05T03:14:09.706955+00:00,gemini-3.1-pro-preview,false,42,0.5574,0.0154,0.771,1334.4,0.8758,0.0206,0.9276,1333.4,0.9176,0.0064,0.9556,2686.8
2026-05-05T03:14:15.534100+00:00,gemini-3.1-pro-preview,true,42,0.5574,0.0154,0.771,1334.4,0.8758,0.0206,0.9276,1333.4,0.9176,0.0064,0.9556,2686.8
2026-05-05T04:04:50.532807+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.083,0.018,0.5325,1216.2,0.8942,0.0342,0.93,1216.4,0.9306,0.0049,0.9629,2737.4
2026-05-05T04:25:17.943582+00:00,gemini-3.1-pro-preview,false,42,0.01,0.01,0.5,1354.9,0.1,0.0968,0.5016,1355.6,0.1,0.0973,0.5013,2715.0
2026-05-05T04:26:24.022394+00:00,gemini-3.1-pro-preview,true,42,0.01,0.01,0.5,1354.9,0.1,0.0968,0.5016,1355.6,0.1,0.0973,0.5013,2715.0
2026-05-05T09:24:11.717485+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,4.7,,,,4.3,0.9467,0.0072,0.9697,1727.5
2026-05-05T09:25:29.697151+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T09:25:29.713845+00:00,openevolve:gemini-3.1-pro-preview,true,42,,,,4.7,,,,4.3,0.9467,0.0072,0.9697,1727.5
2026-05-05T09:44:12.152126+00:00,discover:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T09:44:12.167147+00:00,discover:gemini-3.1-pro-preview,true,42,,,,,,,,,,,,
2026-05-05T10:04:15.550732+00:00,discover:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T10:04:15.566890+00:00,discover:gemini-3.1-pro-preview,true,42,,,,,,,,,,,,
2026-05-05T10:40:27.373104+00:00,discover:gemini-3.1-pro-preview,false,42,0.6907,0.4532,0.6187,484.0,0.9022,0.1166,0.8928,485.6,0.9472,0.0104,0.9684,752.2
2026-05-05T10:40:27.381506+00:00,discover:gemini-3.1-pro-preview,true,42,0.6907,0.4532,0.6187,484.0,0.9022,0.1166,0.8928,485.6,0.9472,0.0104,0.9684,752.2
2026-05-05T10:44:04.259662+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T10:49:13.787771+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T10:49:17.764146+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T10:51:10.448464+00:00,discover:gemini-3.1-pro-preview,false,42,,,,6.8,,,,6.1,0.9451,0.0093,0.9679,1994.2
2026-05-05T10:51:10.515654+00:00,discover:gemini-3.1-pro-preview,true,42,,,,6.8,,,,6.1,0.9451,0.0093,0.9679,1994.2
2026-05-05T10:51:29.440034+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T10:54:43.311065+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T10:54:43.326392+00:00,openevolve:gemini-3.1-pro-preview,true,42,,,,4.7,,,,4.3,0.9467,0.0072,0.9697,1727.5
2026-05-05T11:09:13.744026+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,
2026-05-05T11:09:13.841380+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,,,,,,,,,,,,
2026-05-05T11:14:03.553840+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:14:25.920850+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:14:29.718568+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:15:30.998107+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:16:21.744771+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:17:06.084267+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:30:15.779277+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,
2026-05-05T11:30:15.818517+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,,,,,,,,,,,,
2026-05-05T11:33:56.362272+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:34:50.910581+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:34:59.140866+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:44:09.635433+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:44:39.397385+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:44:49.406156+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:47:59.674834+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.6907,0.4532,0.6187,690.2,0.9022,0.1166,0.8928,692.0,0.9472,0.0104,0.9684,1548.2
2026-05-05T11:47:59.693726+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,0.6907,0.4532,0.6187,690.2,0.9022,0.1166,0.8928,692.0,0.9472,0.0104,0.9684,1548.2
2026-05-05T11:48:37.369496+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:49:16.568147+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,
2026-05-05T11:49:16.584399+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,0.6907,0.4532,0.6187,690.2,0.9022,0.1166,0.8928,692.0,0.9472,0.0104,0.9684,1548.2
2026-05-05T11:49:36.252159+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:49:45.789147+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:50:19.978769+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:51:19.910643+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:52:31.098562+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T11:55:10.110514+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.6907,0.4532,0.6187,1346.3,0.9022,0.1166,0.8928,1346.9,0.9472,0.0104,0.9684,2333.3
2026-05-05T11:58:13.384077+00:00,discover:gemini-3.1-pro-preview,false,42,0.6907,0.4532,0.6187,812.6,0.9022,0.1166,0.8928,812.9,0.9472,0.0104,0.9684,806.2
2026-05-05T11:58:13.398291+00:00,discover:gemini-3.1-pro-preview,true,42,0.6907,0.4532,0.6187,812.6,0.9022,0.1166,0.8928,812.9,0.9472,0.0104,0.9684,806.2
2026-05-05T12:03:51.472952+00:00,discover:gemini-3.1-pro-preview,false,42,,,,4.6,,,,4.2,0.9451,0.0093,0.9679,2311.7
2026-05-05T12:03:51.519756+00:00,discover:gemini-3.1-pro-preview,true,42,,,,4.6,,,,4.2,0.9451,0.0093,0.9679,2311.7
2026-05-05T12:09:52.602489+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:10:39.262204+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:10:50.018024+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:10:52.047145+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.5334,0.0606,0.7364,915.8,0.9021,0.0276,0.9373,916.1,,,,13.8
2026-05-05T12:11:19.695683+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:12:24.834236+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:13:07.779358+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:14:14.449725+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:15:07.372249+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:15:15.703132+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,
2026-05-05T12:20:39.639850+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,
2026-05-05T12:20:39.689499+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,0.5334,0.0606,0.7364,915.8,0.9021,0.0276,0.9373,916.1,,,,13.8
2026-05-05T18:07:47.434742+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,
2026-05-05T18:07:47.457121+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,0.5334,0.0606,0.7364,915.8,0.9021,0.0276,0.9373,916.1,,,,13.8
2026-05-07T18:57:57.200195+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,8526.7,0.9044,0.125,0.8897,2457.4,,,,18898.4
2026-05-07T22:51:19.185437+00:00,openevolve:qwen3.6-35b-a3b,false,42,,,,,,,,,,,,
2026-05-07T22:53:22.428284+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,
2026-05-07T22:53:28.239477+00:00,qwen3.6-35b-a3b,true,42,0.6907,0.4532,0.6187,3260.5,0.9022,0.1166,0.8928,3261.6,,,,5595.4
2026-05-08T01:54:53.954395+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,7913.9,0.8992,0.038,0.9306,2217.6,,,,17102.4
2026-05-08T09:08:53.591068+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,7924.9,0.8908,0.0228,0.934,2210.7,,,,18114.2
2026-05-08T09:24:53.450044+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,
2026-05-08T16:05:07.954828+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,7828.1,0.9054,0.106,0.8997,2288.1,,,,17145.4
2026-05-09T00:13:55.430012+00:00,openevolve:qwen3.6-35b-a3b,false,42,,,,,,,,,,,,
2026-05-09T05:35:57.042579+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,
2026-05-09T05:36:03.430475+00:00,qwen3.6-35b-a3b,true,42,0.6907,0.4532,0.6187,3260.5,0.9022,0.1166,0.8928,3261.6,,,,5595.4
2026-05-09T07:55:31.150794+00:00,openevolve:qwen3.6-35b-a3b,false,42,,,,10042.8,0.9044,0.125,0.8897,3388.0,,,,17651.7
2026-05-09T07:55:31.185956+00:00,openevolve:qwen3.6-35b-a3b,true,42,,,,10042.8,0.9044,0.125,0.8897,3388.0,,,,17651.7
2026-05-09T12:19:56.417207+00:00,qwen3.6-35b-a3b,false,42,,,,8504.3,0.182,0.1624,0.5098,3036.9,,,,15704.3
2026-05-09T18:37:51.337143+00:00,qwen3.6-35b-a3b,false,42,,,,7949.8,0.9044,0.125,0.8897,2481.3,,,,14685.7
2026-05-10T02:13:11.708154+00:00,qwen3.6-35b-a3b,false,42,,,,7988.5,0.1751,0.1118,0.5316,2325.3,,,,19307.6
2026-05-10T02:18:09.908681+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,
2026-05-11T00:24:02.670331+00:00,qwen3.6-35b-a3b,false,42,,,,63429.2,0.449,0.1062,0.6714,2445.5,,,,16088.8
2026-05-11T07:24:50.940635+00:00,qwen3.6-35b-a3b,false,42,,,,8591.5,0.868,0.0256,0.9212,2830.1,,,,16640.4
2026-05-11T15:42:34.989780+00:00,qwen3.6-35b-a3b,false,42,,,,9812.8,0.9044,0.125,0.8897,3366.5,,,,20025.0
2026-05-11T15:42:36.158047+00:00,qwen3.6-35b-a3b,true,42,,,,9812.8,0.9044,0.125,0.8897,3366.5,,,,20025.0
2026-05-12T00:59:37.427271+00:00,qwen3.6-35b-a3b,false,42,,,,12603.5,0.8935,0.0256,0.934,3347.6,,,,20793.5
2026-05-12T00:59:38.572271+00:00,qwen3.6-35b-a3b,true,42,,,,12603.5,0.8935,0.0256,0.934,3347.6,,,,20793.5
2026-05-12T08:52:45.711597+00:00,qwen3.6-35b-a3b,false,42,,,,10066.4,0.9056,0.0402,0.9327,3553.5,,,,18293.1
2026-05-12T08:52:46.950220+00:00,qwen3.6-35b-a3b,true,42,,,,10066.4,0.9056,0.0402,0.9327,3553.5,,,,18293.1
2026-05-13T15:37:04.714589+00:00,qwen3.6-35b-a3b,false,42,,,,63953.3,0.1,0.0994,0.5003,2760.5,,,,46682.8
2026-05-13T23:20:25.439200+00:00,qwen3.6-35b-a3b,false,42,,,,9093.3,0.9044,0.125,0.8897,3322.7,,,,18678.2
2026-05-14T06:43:19.534826+00:00,qwen3.6-35b-a3b,false,42,,,,8928.3,0.9044,0.125,0.8897,3118.6,,,,17620.0
2026-05-14T06:43:20.776208+00:00,qwen3.6-35b-a3b,true,42,,,,8928.3,0.9044,0.125,0.8897,3118.6,,,,17620.0
2026-05-14T13:39:29.585805+00:00,qwen3.6-35b-a3b,false,42,,,,8097.0,0.9044,0.125,0.8897,2853.3,,,,16846.6
2026-05-14T13:39:30.884318+00:00,qwen3.6-35b-a3b,true,42,,,,8097.0,0.9044,0.125,0.8897,2853.3,,,,16846.6
