timestamp,model,is_final,seed,success_rate_tool_hang_ph,success_rate_can_ph,success_rate_square_ph,elapsed_tool_hang_ph,elapsed_can_ph,elapsed_square_ph,success_rate_tool_hang_ph_std,success_rate_can_ph_std,success_rate_square_ph_std,elapsed_can_ph_std,elapsed_square_ph_std,elapsed_tool_hang_ph_std
2026-07-18T12:30:33.514841+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-18T12:30:33.525233+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-18T12:32:24.752905+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-18T12:32:24.790545+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-18T12:32:24.819518+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-18T12:33:13.597019+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-18T12:33:13.640823+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-18T12:33:13.679259+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-18T12:33:21.938310+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-18T12:33:21.992784+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-18T12:33:22.016927+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-18T12:33:48.016379+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-18T12:33:48.029165+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-18T12:33:48.039764+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-18T12:33:56.538031+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-18T12:33:56.547131+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-18T12:33:56.558146+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-18T12:34:48.614094+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-18T12:34:48.654078+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-18T12:34:48.713376+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-18T12:34:57.490718+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-18T12:34:57.550738+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-18T12:34:57.575314+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-19T09:01:10.870150+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-19T09:01:11.016348+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-19T09:01:11.045117+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-19T09:01:18.596540+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-19T09:01:18.715064+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-19T09:01:18.749735+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-19T09:05:36.920373+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-19T09:05:36.935744+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-19T09:05:36.973254+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-19T09:06:52.003055+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-19T09:06:52.026730+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-19T09:06:52.068128+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-19T09:11:18.920658+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-19T09:11:18.947652+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-19T09:11:18.978607+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-19T09:11:31.098814+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-19T09:11:31.118239+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-19T09:11:31.148931+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-19T09:11:42.484409+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-19T09:11:42.563152+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-19T09:11:42.616192+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-19T09:11:42.678071+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-19T09:11:42.743751+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-19T09:11:42.772370+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T04:44:17.376689+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:44:17.386340+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:44:17.396537+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:44:20.110188+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:44:20.119319+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:44:20.128856+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:44:22.354583+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:44:22.379459+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:44:22.394266+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:44:48.618600+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:44:48.628684+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:44:48.640321+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:45:18.065199+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:45:18.077194+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:45:18.087517+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:46:36.995009+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:46:37.007073+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:46:37.016842+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:46:58.069148+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:46:58.077787+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:46:58.087127+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:47:38.946852+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:47:38.993356+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:47:39.018516+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:49:34.363210+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:49:34.388327+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:49:34.399696+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:49:35.972505+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:49:35.986010+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:49:35.996950+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:49:59.279110+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:49:59.291764+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:49:59.301776+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:51:23.695092+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:51:23.754354+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:51:23.786206+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:51:36.602613+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:51:36.615172+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:51:36.626641+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:51:46.704000+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T04:51:46.714626+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T04:51:46.724897+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T04:53:27.273941+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:53:27.285401+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:53:27.297154+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:53:30.051019+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:53:30.069439+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:53:30.081772+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:53:36.695727+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T04:53:36.713957+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T04:53:36.724471+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T04:53:41.116820+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T04:53:41.129815+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T04:53:41.141095+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T04:54:38.662197+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:54:38.674716+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:54:38.684541+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:54:47.083862+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T04:54:47.095562+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T04:54:47.106786+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T04:55:10.136309+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:55:10.150209+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:55:10.165465+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:55:26.549856+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T04:55:26.567589+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T04:55:26.581042+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T04:55:31.648348+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T04:55:31.658333+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T04:55:31.669072+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T04:55:36.155120+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T04:55:36.165968+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T04:55:36.175781+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:38:01.419681+00:00,baseline:weighted_nll,false,1,,,,,,,,,,,,
2026-07-20T11:38:33.412125+00:00,baseline:default,false,1,,,,,,,,,,,,
2026-07-20T11:39:06.086036+00:00,baseline:nll_entropy,false,1,,,,,,,,,,,,
2026-07-20T11:40:28.733472+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:40:28.749989+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:40:28.759923+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:42:44.340837+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:42:44.632970+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:42:44.649163+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:42:49.272062+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:42:49.412581+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:42:49.516985+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:42:54.974047+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:42:55.084094+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:42:55.146891+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:42:58.576337+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:42:58.591347+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:42:58.602297+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:43:11.899632+00:00,claude-fable-5__rl:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:43:11.913668+00:00,claude-fable-5__rl:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:43:11.927829+00:00,claude-fable-5__rl:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:43:12.575571+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:43:12.931116+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:43:12.942536+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:44:26.515642+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:44:27.072860+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:44:27.141578+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:45:01.222054+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:45:01.239304+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:45:01.253565+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:45:19.783881+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:45:19.910993+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:45:19.965828+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:45:22.780578+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:45:22.797600+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:45:22.812318+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:45:27.915962+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:45:27.932980+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:45:27.945512+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:45:28.566189+00:00,claude-fable-5__rl:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:45:28.581549+00:00,claude-fable-5__rl:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:45:28.594231+00:00,claude-fable-5__rl:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:45:30.727886+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:45:30.738723+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:45:30.749183+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:45:31.724290+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:45:31.790080+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:45:31.851108+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:46:52.813300+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:46:52.871157+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:46:52.912852+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:47:22.643145+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:47:22.662888+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:47:22.677416+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:47:28.793848+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:47:28.803616+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:47:28.814278+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:47:46.646399+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:47:46.662775+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:47:46.676185+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:47:48.190105+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:47:48.285539+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:47:48.346593+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:47:50.058961+00:00,claude-fable-5__rl:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:47:50.073549+00:00,claude-fable-5__rl:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:47:50.086972+00:00,claude-fable-5__rl:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:47:54.113290+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:47:54.123571+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:47:54.135619+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:47:55.906524+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:47:55.958002+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:47:56.015685+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:47:56.779282+00:00,claude-fable-5__rl:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:47:56.789275+00:00,claude-fable-5__rl:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:47:56.799734+00:00,claude-fable-5__rl:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:48:06.723420+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:48:06.809515+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:48:06.885026+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:48:14.884370+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:48:14.933415+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:48:14.968680+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T11:49:09.446974+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T11:49:09.464503+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T11:49:09.482311+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T11:49:17.529627+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T11:49:17.584302+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T11:49:17.632278+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:06:29.344956+00:00,baseline:default,false,1,,,,,,,,,,,,
2026-07-20T14:06:47.302405+00:00,baseline:nll_entropy,false,1,,,,,,,,,,,,
2026-07-20T14:07:10.786965+00:00,baseline:weighted_nll,false,1,,,,,,,,,,,,
2026-07-20T14:07:44.913654+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:07:44.981549+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:07:45.022392+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:08:22.554147+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:08:22.647808+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:08:22.680909+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:09:55.026309+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:09:55.041390+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:09:55.055038+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:10:04.171268+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:10:04.189026+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:10:04.229270+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:10:56.851253+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:10:56.874119+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:10:56.913442+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:12:06.303807+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:12:06.316680+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:12:06.328547+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:12:16.018597+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:12:16.037225+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:12:16.054003+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:12:22.476658+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:12:22.522928+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:12:22.567641+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:12:28.135548+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:12:28.160489+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
