timestamp,model,is_final,seed,test_r2_nguyen7,test_r2_nguyen10,test_r2_koza3,test_r2_nguyen7_std,test_r2_nguyen10_std,test_r2_koza3_std,elapsed_koza3,elapsed_nguyen7,elapsed_nguyen10,elapsed_nguyen7_std,elapsed_nguyen10_std,elapsed_koza3_std
2026-04-28T19:14:10.754693+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,false,mean,0.9971563333333333,1.0,0.9981976666666666,0.0025897054530068272,0.0,0.0024754711336093626,158.66666666666666,122.0,264.6666666666667,13.856406460551018,35.24674925909244,9.237604307034012
2026-04-28T19:14:40.807269+00:00,qwen3.6-plus:ctx_theory,false,42,0.777561,0.999921,0.999935,,,,75,63,164,,,
2026-04-28T19:14:40.809494+00:00,qwen3.6-plus:ctx_theory,false,123,0.997648,1.0,0.999884,,,,77,63,538,,,
2026-04-28T19:14:40.811414+00:00,qwen3.6-plus:ctx_theory,false,456,0.998994,1.0,0.999371,,,,77,72,601,,,
2026-04-28T19:14:40.813260+00:00,qwen3.6-plus:ctx_theory,false,mean,0.9247343333333333,0.9999736666666666,0.99973,0.1274576222214009,4.561067126601003e-05,0.0003119471109018316,76.33333333333333,66.0,434.3333333333333,5.196152422706632,236.22517506255198,1.1547005383792515
2026-04-28T19:14:58.399056+00:00,gemini-3.1-pro-preview:web,true,42,0.999099,1.0,0.99977,,,,25,13,28,,,
2026-04-28T19:14:58.401941+00:00,gemini-3.1-pro-preview:web,true,123,0.999534,1.0,0.995372,,,,25,15,28,,,
2026-04-28T19:14:58.404200+00:00,gemini-3.1-pro-preview:web,true,456,0.991655,1.0,0.999981,,,,25,15,34,,,
2026-04-28T19:14:58.406359+00:00,gemini-3.1-pro-preview:web,true,mean,0.9967626666666667,1.0,0.9983743333333334,0.004428713169006723,0.0,0.0026022364099622677,25.0,14.333333333333334,30.0,1.1547005383792515,3.4641016151377544,0.0
2026-04-28T19:16:15.483042+00:00,qwen3.6-plus:ctx_baseline,false,42,,,,,,,,,,,,
2026-04-28T19:16:15.485242+00:00,qwen3.6-plus:ctx_baseline,false,123,,,,,,,,,,,,
2026-04-28T19:16:15.487165+00:00,qwen3.6-plus:ctx_baseline,false,456,,,,,,,,,,,,
2026-04-28T19:17:12.308799+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,false,42,0.997702,1.0,0.99982,,,,10,14,15,,,
2026-04-28T19:17:12.311117+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,false,123,0.999899,1.0,0.994218,,,,10,16,22,,,
2026-04-28T19:17:12.313232+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,false,456,0.99865,1.0,0.997547,,,,10,16,22,,,
2026-04-28T19:17:12.315416+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,false,mean,0.9987503333333333,1.0,0.997195,0.0011019311835742433,0.0,0.0028175395294476276,10.0,15.333333333333334,19.666666666666668,1.1547005383792515,4.041451884327381,0.0
2026-04-28T19:17:18.223336+00:00,qwen3.6-plus:web,false,42,0.992519,0.999999,0.995727,,,,30,27,124,,,
2026-04-28T19:17:18.225671+00:00,qwen3.6-plus:web,false,123,0.998859,1.0,0.999841,,,,31,30,124,,,
2026-04-28T19:17:18.227865+00:00,qwen3.6-plus:web,false,456,0.999776,1.0,0.995381,,,,31,30,124,,,
2026-04-28T19:17:18.229932+00:00,qwen3.6-plus:web,false,mean,0.9970513333333334,0.9999996666666666,0.996983,0.00395180418711925,5.773502692062278e-07,0.002481139254455495,30.666666666666668,29.0,124.0,1.7320508075688772,0.0,0.5773502691896257
2026-04-28T19:17:19.211849+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,false,42,0.999164,1.0,0.999899,,,,35,33,178,,,
2026-04-28T19:17:19.214174+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,false,123,0.999633,1.0,0.999617,,,,36,35,185,,,
2026-04-28T19:17:19.216198+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,false,456,0.999155,1.0,0.997993,,,,36,35,185,,,
2026-04-28T19:17:19.218164+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,false,mean,0.9993173333333334,1.0,0.9991696666666666,0.0002734123869419981,0.0,0.0010287319054706567,35.666666666666664,34.333333333333336,182.66666666666666,1.1547005383792515,4.041451884327381,0.5773502691896257
2026-04-28T19:17:34.072786+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,true,42,0.997702,1.0,0.99982,,,,10,14,15,,,
2026-04-28T19:17:34.078290+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,true,123,0.999899,1.0,0.994218,,,,10,16,22,,,
2026-04-28T19:17:34.082028+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,true,456,0.99865,1.0,0.997547,,,,10,16,22,,,
2026-04-28T19:17:34.085623+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_baseline,true,mean,0.9987503333333333,1.0,0.997195,0.0011019311835742433,0.0,0.0028175395294476276,10.0,15.333333333333334,19.666666666666668,1.1547005383792515,4.041451884327381,0.0
2026-04-28T19:17:35.136860+00:00,qwen3.6-plus:web,true,42,0.992519,0.999999,0.995727,,,,30,27,124,,,
2026-04-28T19:17:35.139652+00:00,qwen3.6-plus:web,true,123,0.998859,1.0,0.999841,,,,31,30,124,,,
2026-04-28T19:17:35.141957+00:00,qwen3.6-plus:web,true,456,0.999776,1.0,0.995381,,,,31,30,124,,,
2026-04-28T19:17:35.144356+00:00,qwen3.6-plus:web,true,mean,0.9970513333333334,0.9999996666666666,0.996983,0.00395180418711925,5.773502692062278e-07,0.002481139254455495,30.666666666666668,29.0,124.0,1.7320508075688772,0.0,0.5773502691896257
2026-04-28T19:18:05.201239+00:00,qwen3.6-plus:ctx_baseline,true,42,0.996532,1.0,0.999814,,,,38,36,146,,,
2026-04-28T19:18:05.203958+00:00,qwen3.6-plus:ctx_baseline,true,123,0.99845,1.0,0.999142,,,,38,41,146,,,
2026-04-28T19:18:05.206224+00:00,qwen3.6-plus:ctx_baseline,true,456,0.998488,1.0,0.994663,,,,38,41,153,,,
2026-04-28T19:18:05.208621+00:00,qwen3.6-plus:ctx_baseline,true,mean,0.9978233333333333,1.0,0.997873,0.0011184888615151085,0.0,0.0028001733874887186,38.0,39.333333333333336,148.33333333333334,2.8867513459481287,4.041451884327381,0.0
2026-04-28T19:19:48.864065+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,true,42,0.999164,1.0,0.999899,,,,35,33,178,,,
2026-04-28T19:19:48.868123+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,true,123,0.999633,1.0,0.999617,,,,36,35,185,,,
2026-04-28T19:19:48.871602+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,true,456,0.999155,1.0,0.997993,,,,36,35,185,,,
2026-04-28T19:19:48.874960+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:web,true,mean,0.9993173333333334,1.0,0.9991696666666666,0.0002734123869419981,0.0,0.0010287319054706567,35.666666666666664,34.333333333333336,182.66666666666666,1.1547005383792515,4.041451884327381,0.5773502691896257
2026-04-28T19:21:46.328094+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,false,42,0.998584,1.0,0.999495,,,,127,103,190,,,
2026-04-28T19:21:46.330658+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,false,123,0.994167,1.0,0.999979,,,,147,103,244,,,
2026-04-28T19:21:46.332908+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,false,456,0.998718,1.0,0.995371,,,,147,124,267,,,
2026-04-28T19:21:46.335095+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,false,mean,0.9971563333333333,1.0,0.9982816666666666,0.0025897054530068272,0.0,0.002532301193249583,140.33333333333334,110.0,233.66666666666666,12.12435565298214,39.52636251077669,11.547005383792515
2026-04-28T19:22:33.460640+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,true,42,0.998584,1.0,0.999495,,,,127,103,190,,,
2026-04-28T19:22:33.463707+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,true,123,0.994167,1.0,0.999979,,,,147,103,244,,,
2026-04-28T19:22:33.465980+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,true,456,0.998718,1.0,0.995371,,,,147,124,267,,,
2026-04-28T19:22:33.468234+00:00,vertex_ai/deepseek-ai/deepseek-v3.2-maas:ctx_theory,true,mean,0.9971563333333333,1.0,0.9982816666666666,0.0025897054530068272,0.0,0.002532301193249583,140.33333333333334,110.0,233.66666666666666,12.12435565298214,39.52636251077669,11.547005383792515
2026-04-28T19:23:38.658524+00:00,qwen3.6-plus:ctx_theory,false,42,0.935162,1.0,0.99957,,,,39,35,205,,,
2026-04-28T19:23:38.661230+00:00,qwen3.6-plus:ctx_theory,false,123,0.999394,1.0,0.999782,,,,39,35,210,,,
2026-04-28T19:23:38.664014+00:00,qwen3.6-plus:ctx_theory,false,456,0.936375,1.0,0.99991,,,,39,35,222,,,
2026-04-28T19:23:38.666583+00:00,qwen3.6-plus:ctx_theory,false,mean,0.956977,1.0,0.9997539999999999,0.036739206020272135,0.0,0.00017172070346932778,39.0,35.0,212.33333333333334,0.0,8.736894948054104,0.0
2026-04-28T19:24:03.003231+00:00,qwen3.6-plus:ctx_theory,true,42,0.912228,0.999999,0.999904,,,,44,40,176,,,
2026-04-28T19:24:03.006533+00:00,qwen3.6-plus:ctx_theory,true,123,0.983082,1.0,0.999603,,,,44,42,225,,,
2026-04-28T19:24:03.009102+00:00,qwen3.6-plus:ctx_theory,true,456,0.99977,1.0,0.999018,,,,44,45,310,,,
2026-04-28T19:24:03.011669+00:00,qwen3.6-plus:ctx_theory,true,mean,0.9650266666666667,0.9999996666666666,0.9995083333333333,0.04648006817264077,5.773502692062278e-07,0.0004505222894967128,44.0,42.333333333333336,237.0,2.516611478423583,67.80117993073571,0.0
2026-04-29T03:55:14.152083+00:00,claude-opus-4.6:ctx_theory,false,42,0.998499,0.0,0.992982,,,,6,4,6,,,
2026-04-29T03:55:14.155120+00:00,claude-opus-4.6:ctx_theory,false,123,0.997827,1.0,0.997706,,,,6,8,6,,,
2026-04-29T03:55:14.157538+00:00,claude-opus-4.6:ctx_theory,false,456,0.993276,1.0,0.994848,,,,6,8,6,,,
2026-04-29T03:55:14.159866+00:00,claude-opus-4.6:ctx_theory,false,mean,0.996534,0.6666666666666666,0.9951786666666667,0.0028414466385980083,0.5773502691896257,0.002379295974302742,6.0,6.666666666666667,6.0,2.309401076758503,0.0,0.0
2026-04-29T03:56:16.412464+00:00,claude-opus-4.6:ctx_theory,false,42,0.994873,0.5,0.992278,,,,3,3,4,,,
2026-04-29T03:56:16.428027+00:00,claude-opus-4.6:ctx_theory,false,123,0.999389,0.679033,0.96912,,,,5,3,6,,,
2026-04-29T03:56:16.430486+00:00,claude-opus-4.6:ctx_theory,false,456,0.997302,0.693258,0.99692,,,,5,3,6,,,
2026-04-29T03:56:16.432914+00:00,claude-opus-4.6:ctx_theory,false,mean,0.997188,0.624097,0.986106,0.002260157295411079,0.10770625196802645,0.014892286191179667,4.333333333333333,3.0,5.333333333333333,0.0,1.1547005383792515,1.1547005383792515
2026-04-29T03:57:28.369370+00:00,claude-opus-4.6,false,42,0.96642,1.0,0.999995,,,,26,26,105,,,
2026-04-29T03:57:28.374066+00:00,claude-opus-4.6,false,123,0.998712,1.0,0.997993,,,,26,26,116,,,
2026-04-29T03:57:28.378512+00:00,claude-opus-4.6,false,456,0.978577,1.0,0.994592,,,,27,30,166,,,
2026-04-29T03:57:28.381522+00:00,claude-opus-4.6,false,mean,0.9812363333333334,1.0,0.9975266666666667,0.01630942538329707,0.0,0.0027315201506364854,26.333333333333332,27.333333333333332,129.0,2.309401076758503,32.51153641401772,0.5773502691896257
2026-04-29T03:57:46.729745+00:00,claude-opus-4.6:ctx_baseline,false,42,0.985879,1.0,0.999166,,,,28,28,136,,,
2026-04-29T03:57:46.734730+00:00,claude-opus-4.6:ctx_baseline,false,123,0.992619,1.0,1.0,,,,41,31,149,,,
2026-04-29T03:57:46.738162+00:00,claude-opus-4.6:ctx_baseline,false,456,0.992625,1.0,0.998671,,,,41,31,149,,,
2026-04-29T03:57:46.742266+00:00,claude-opus-4.6:ctx_baseline,false,mean,0.9903743333333334,1.0,0.999279,0.003893074021044755,0.0,0.0006716673283702395,36.666666666666664,30.0,144.66666666666666,1.7320508075688772,7.505553499465135,7.505553499465135
2026-04-29T03:58:17.493959+00:00,claude-opus-4.6:ctx_baseline,false,42,,,,,,,,,,,,
2026-04-29T03:58:17.498583+00:00,claude-opus-4.6:ctx_baseline,false,123,,,,,,,,,,,,
2026-04-29T03:58:17.504208+00:00,claude-opus-4.6:ctx_baseline,false,456,,,,,,,,,,,,
2026-04-29T03:58:41.284454+00:00,claude-opus-4.6:ctx_baseline,false,42,,,,,,,,,,,,
2026-04-29T03:58:41.288443+00:00,claude-opus-4.6:ctx_baseline,false,123,,,,,,,,,,,,
2026-04-29T03:58:41.291621+00:00,claude-opus-4.6:ctx_baseline,false,456,,,,,,,,,,,,
2026-04-29T03:58:44.194311+00:00,claude-opus-4.6:ctx_theory,false,42,0.993694,1.0,0.999959,,,,21,20,68,,,
2026-04-29T03:58:44.197229+00:00,claude-opus-4.6:ctx_theory,false,123,0.999217,1.0,0.999512,,,,29,20,79,,,
2026-04-29T03:58:44.199823+00:00,claude-opus-4.6:ctx_theory,false,456,0.994985,1.0,0.996979,,,,28,20,80,,,
2026-04-29T03:58:44.202394+00:00,claude-opus-4.6:ctx_theory,false,mean,0.9959653333333334,1.0,0.9988166666666667,0.0028890608047137866,0.0,0.0016070831756114696,26.0,20.0,75.66666666666667,0.0,6.6583281184793925,4.358898943540674
2026-04-29T03:58:48.120428+00:00,claude-opus-4.6:ctx_baseline,true,42,0.985879,1.0,0.999166,,,,28,28,136,,,
2026-04-29T03:58:48.124147+00:00,claude-opus-4.6:ctx_baseline,true,123,0.992619,1.0,1.0,,,,41,31,149,,,
2026-04-29T03:58:48.126840+00:00,claude-opus-4.6:ctx_baseline,true,456,0.992625,1.0,0.998671,,,,41,31,149,,,
2026-04-29T03:58:48.129595+00:00,claude-opus-4.6:ctx_baseline,true,mean,0.9903743333333334,1.0,0.999279,0.003893074021044755,0.0,0.0006716673283702395,36.666666666666664,30.0,144.66666666666666,1.7320508075688772,7.505553499465135,7.505553499465135
2026-04-29T03:58:52.692873+00:00,claude-opus-4.6:ctx_theory,true,42,0.993694,1.0,0.999959,,,,21,20,68,,,
2026-04-29T03:58:52.696687+00:00,claude-opus-4.6:ctx_theory,true,123,0.999217,1.0,0.999512,,,,29,20,79,,,
2026-04-29T03:58:52.699922+00:00,claude-opus-4.6:ctx_theory,true,456,0.994985,1.0,0.996979,,,,28,20,80,,,
2026-04-29T03:58:52.702948+00:00,claude-opus-4.6:ctx_theory,true,mean,0.9959653333333334,1.0,0.9988166666666667,0.0028890608047137866,0.0,0.0016070831756114696,26.0,20.0,75.66666666666667,0.0,6.6583281184793925,4.358898943540674
2026-04-29T03:59:31.119297+00:00,claude-opus-4.6,false,42,0.997355,1.0,0.999976,,,,22,26,75,,,
2026-04-29T03:59:31.122340+00:00,claude-opus-4.6,false,123,0.917283,1.0,0.998044,,,,23,29,75,,,
2026-04-29T03:59:31.125134+00:00,claude-opus-4.6,false,456,0.997047,1.0,0.998184,,,,23,29,75,,,
2026-04-29T03:59:31.127896+00:00,claude-opus-4.6,false,mean,0.9705616666666667,1.0,0.9987346666666667,0.04614093580903335,0.0,0.0010773028048479667,22.666666666666668,28.0,75.0,1.7320508075688772,0.0,0.5773502691896257
2026-04-28T18:45:32.087698+00:00,qwen3.6-plus:web,false,42,0.997038,0.076918,0.993641,,,,5,6,7,,,
2026-04-28T18:45:32.089463+00:00,qwen3.6-plus:web,false,123,0.999296,0.875517,0.997781,,,,5,6,7,,,
2026-04-28T18:45:32.090598+00:00,qwen3.6-plus:web,false,456,0.995413,0.747455,0.999338,,,,5,6,7,,,
2026-04-28T18:45:32.091595+00:00,qwen3.6-plus:web,false,mean,0.9972489999999999,0.56663,0.99692,0.0019500802547587474,0.42890949064925105,0.0029444766937437136,5.0,6.0,7.0,0.0,0.0,0.0
2026-04-28T18:45:36.323798+00:00,openai/gpt-5.4:web,false,42,0.993226,0.339542,0.939804,,,,59,36,85,,,
2026-04-28T18:45:36.325621+00:00,openai/gpt-5.4:web,false,123,0.94926,0.999811,0.987242,,,,59,49,85,,,
2026-04-28T18:45:36.327116+00:00,openai/gpt-5.4:web,false,456,0.992407,0.507942,0.978793,,,,59,50,85,,,
2026-04-28T18:45:36.328640+00:00,openai/gpt-5.4:web,false,mean,0.9782976666666667,0.615765,0.968613,0.02515069093152979,0.34308619556461317,0.025304451406817738,59.0,45.0,85.0,7.810249675906654,0.0,0.0
2026-04-28T18:48:12.678780+00:00,gemini-3.1-pro-preview:web,false,42,0.99923,0.50219,0.998407,,,,9,7,18,,,
2026-04-28T18:48:12.680337+00:00,gemini-3.1-pro-preview:web,false,123,0.999248,1.0,0.986453,,,,9,7,18,,,
2026-04-28T18:48:12.681453+00:00,gemini-3.1-pro-preview:web,false,456,0.994892,0.715323,0.998243,,,,9,7,18,,,
2026-04-28T18:48:12.682483+00:00,gemini-3.1-pro-preview:web,false,mean,0.99779,0.739171,0.9943676666666666,0.0025097577572347437,0.24976037386463049,0.00685479287311683,9.0,7.0,18.0,0.0,0.0,0.0
2026-04-28T18:50:27.363472+00:00,openai/gpt-5.4:web,false,42,0.823412,1.0,0.999626,,,,33,34,41,,,
2026-04-28T18:50:27.365020+00:00,openai/gpt-5.4:web,false,123,0.995309,1.0,0.997672,,,,33,34,41,,,
2026-04-28T18:50:27.366252+00:00,openai/gpt-5.4:web,false,456,0.987769,1.0,0.996741,,,,33,34,44,,,
2026-04-28T18:50:27.367383+00:00,openai/gpt-5.4:web,false,mean,0.9354966666666666,1.0,0.998013,0.0971413520408962,0.0,0.0014724187583700628,33.0,34.0,42.0,0.0,1.7320508075688772,0.0
2026-04-28T18:50:28.860717+00:00,openai/gpt-5.4:web,true,42,0.823412,1.0,0.999626,,,,33,34,41,,,
2026-04-28T18:50:28.862084+00:00,openai/gpt-5.4:web,true,123,0.995309,1.0,0.997672,,,,33,34,41,,,
2026-04-28T18:50:28.863263+00:00,openai/gpt-5.4:web,true,456,0.987769,1.0,0.996741,,,,33,34,44,,,
2026-04-28T18:50:28.864385+00:00,openai/gpt-5.4:web,true,mean,0.9354966666666666,1.0,0.998013,0.0971413520408962,0.0,0.0014724187583700628,33.0,34.0,42.0,0.0,1.7320508075688772,0.0
2026-04-28T18:55:37.431494+00:00,qwen3.6-plus:web,false,42,0.994995,0.999998,0.451284,,,,6,7,11,,,
2026-04-28T18:55:37.434234+00:00,qwen3.6-plus:web,false,123,0.994399,0.768224,0.90548,,,,7,7,11,,,
2026-04-28T18:55:37.435744+00:00,qwen3.6-plus:web,false,456,0.999193,0.578635,0.975406,,,,7,7,11,,,
2026-04-28T18:55:37.437174+00:00,qwen3.6-plus:web,false,mean,0.9961956666666667,0.7822856666666667,0.77739,0.0026128163604305053,0.2110331544907893,0.28457205378603145,6.666666666666667,7.0,11.0,0.0,0.0,0.5773502691896257
2026-04-28T18:57:03.971099+00:00,gemini-3.1-pro-preview:web,false,42,0.999668,1.0,0.999671,,,,17,9,16,,,
2026-04-28T18:57:03.973105+00:00,gemini-3.1-pro-preview:web,false,123,0.993089,1.0,0.977364,,,,17,10,17,,,
2026-04-28T18:57:03.974734+00:00,gemini-3.1-pro-preview:web,false,456,0.99728,0.7594,0.998614,,,,20,26,18,,,
2026-04-28T18:57:03.976304+00:00,gemini-3.1-pro-preview:web,false,mean,0.996679,0.9198,0.991883,0.003330422045326994,0.13891047476702398,0.01258492483092369,18.0,15.0,17.0,9.539392014169456,1.0,1.7320508075688772
2026-04-28T19:08:19.773136+00:00,gemini-3.1-pro-preview:web,false,42,0.999099,1.0,0.99977,,,,25,13,28,,,
2026-04-28T19:08:19.775201+00:00,gemini-3.1-pro-preview:web,false,123,0.999534,1.0,0.995372,,,,25,15,28,,,
2026-04-28T19:08:19.776956+00:00,gemini-3.1-pro-preview:web,false,456,0.991655,1.0,0.999981,,,,25,15,34,,,
2026-04-28T19:08:19.779036+00:00,gemini-3.1-pro-preview:web,false,mean,0.9967626666666667,1.0,0.9983743333333334,0.004428713169006723,0.0,0.0026022364099622677,25.0,14.333333333333334,30.0,1.1547005383792515,3.4641016151377544,0.0
2026-04-28T19:17:18.223336+00:00,qwen3.6-plus:web,false,42,0.992519,0.999999,0.995727,,,,30,27,124,,,
2026-04-28T19:17:18.225671+00:00,qwen3.6-plus:web,false,123,0.998859,1.0,0.999841,,,,31,30,124,,,
2026-04-28T19:17:18.227865+00:00,qwen3.6-plus:web,false,456,0.999776,1.0,0.995381,,,,31,30,124,,,
2026-04-28T19:17:18.229932+00:00,qwen3.6-plus:web,false,mean,0.9970513333333334,0.9999996666666666,0.996983,0.00395180418711925,5.773502692062278e-07,0.002481139254455495,30.666666666666668,29.0,124.0,1.7320508075688772,0.0,0.5773502691896257
2026-04-28T19:17:35.136860+00:00,qwen3.6-plus:web,true,42,0.992519,0.999999,0.995727,,,,30,27,124,,,
2026-04-28T19:17:35.139652+00:00,qwen3.6-plus:web,true,123,0.998859,1.0,0.999841,,,,31,30,124,,,
2026-04-28T19:17:35.141957+00:00,qwen3.6-plus:web,true,456,0.999776,1.0,0.995381,,,,31,30,124,,,
2026-04-28T19:17:35.144356+00:00,qwen3.6-plus:web,true,mean,0.9970513333333334,0.9999996666666666,0.996983,0.00395180418711925,5.773502692062278e-07,0.002481139254455495,30.666666666666668,29.0,124.0,1.7320508075688772,0.0,0.5773502691896257
2026-04-29T04:02:39.909669+00:00,claude-opus-4.6,false,42,0.995004,1.0,0.99996,,,,28,26,145,,,
2026-04-29T04:02:39.912818+00:00,claude-opus-4.6,false,123,0.990151,1.0,0.999783,,,,30,31,145,,,
2026-04-29T04:02:39.915593+00:00,claude-opus-4.6,false,456,0.999724,1.0,0.992979,,,,36,33,145,,,
2026-04-29T04:02:39.918325+00:00,claude-opus-4.6,false,mean,0.9949596666666667,1.0,0.997574,0.004786653980948807,0.0,0.003980370711378541,31.333333333333332,30.0,145.0,3.605551275463989,0.0,4.163331998932265
2026-04-28T18:45:32.087698+00:00,qwen3.6-plus,false,42,0.997038,0.076918,0.993641,,,,5,6,7,,,
2026-04-28T18:45:32.089463+00:00,qwen3.6-plus,false,123,0.999296,0.875517,0.997781,,,,5,6,7,,,
2026-04-28T18:45:32.090598+00:00,qwen3.6-plus,false,456,0.995413,0.747455,0.999338,,,,5,6,7,,,
2026-04-28T18:45:32.091595+00:00,qwen3.6-plus,false,mean,0.9972489999999999,0.56663,0.99692,0.0019500802547587474,0.42890949064925105,0.0029444766937437136,5.0,6.0,7.0,0.0,0.0,0.0
2026-04-28T18:45:36.323798+00:00,openai/gpt-5.4,false,42,0.993226,0.339542,0.939804,,,,59,36,85,,,
2026-04-28T18:45:36.325621+00:00,openai/gpt-5.4,false,123,0.94926,0.999811,0.987242,,,,59,49,85,,,
2026-04-28T18:45:36.327116+00:00,openai/gpt-5.4,false,456,0.992407,0.507942,0.978793,,,,59,50,85,,,
2026-04-28T18:45:36.328640+00:00,openai/gpt-5.4,false,mean,0.9782976666666667,0.615765,0.968613,0.02515069093152979,0.34308619556461317,0.025304451406817738,59.0,45.0,85.0,7.810249675906654,0.0,0.0
2026-04-28T18:48:12.678780+00:00,gemini-3.1-pro-preview,false,42,0.99923,0.50219,0.998407,,,,9,7,18,,,
2026-04-28T18:48:12.680337+00:00,gemini-3.1-pro-preview,false,123,0.999248,1.0,0.986453,,,,9,7,18,,,
2026-04-28T18:48:12.681453+00:00,gemini-3.1-pro-preview,false,456,0.994892,0.715323,0.998243,,,,9,7,18,,,
2026-04-28T18:48:12.682483+00:00,gemini-3.1-pro-preview,false,mean,0.99779,0.739171,0.9943676666666666,0.0025097577572347437,0.24976037386463049,0.00685479287311683,9.0,7.0,18.0,0.0,0.0,0.0
2026-04-28T18:50:27.363472+00:00,openai/gpt-5.4,false,42,0.823412,1.0,0.999626,,,,33,34,41,,,
2026-04-28T18:50:27.365020+00:00,openai/gpt-5.4,false,123,0.995309,1.0,0.997672,,,,33,34,41,,,
2026-04-28T18:50:27.366252+00:00,openai/gpt-5.4,false,456,0.987769,1.0,0.996741,,,,33,34,44,,,
2026-04-28T18:50:27.367383+00:00,openai/gpt-5.4,false,mean,0.9354966666666666,1.0,0.998013,0.0971413520408962,0.0,0.0014724187583700628,33.0,34.0,42.0,0.0,1.7320508075688772,0.0
2026-04-28T18:50:28.860717+00:00,openai/gpt-5.4,true,42,0.823412,1.0,0.999626,,,,33,34,41,,,
2026-04-28T18:50:28.862084+00:00,openai/gpt-5.4,true,123,0.995309,1.0,0.997672,,,,33,34,41,,,
2026-04-28T18:50:28.863263+00:00,openai/gpt-5.4,true,456,0.987769,1.0,0.996741,,,,33,34,44,,,
2026-04-28T18:50:28.864385+00:00,openai/gpt-5.4,true,mean,0.9354966666666666,1.0,0.998013,0.0971413520408962,0.0,0.0014724187583700628,33.0,34.0,42.0,0.0,1.7320508075688772,0.0
2026-04-28T18:55:37.431494+00:00,qwen3.6-plus,false,42,0.994995,0.999998,0.451284,,,,6,7,11,,,
2026-04-28T18:55:37.434234+00:00,qwen3.6-plus,false,123,0.994399,0.768224,0.90548,,,,7,7,11,,,
2026-04-28T18:55:37.435744+00:00,qwen3.6-plus,false,456,0.999193,0.578635,0.975406,,,,7,7,11,,,
2026-04-28T18:55:37.437174+00:00,qwen3.6-plus,false,mean,0.9961956666666667,0.7822856666666667,0.77739,0.0026128163604305053,0.2110331544907893,0.28457205378603145,6.666666666666667,7.0,11.0,0.0,0.0,0.5773502691896257
2026-04-28T18:57:03.971099+00:00,gemini-3.1-pro-preview,false,42,0.999668,1.0,0.999671,,,,17,9,16,,,
2026-04-28T18:57:03.973105+00:00,gemini-3.1-pro-preview,false,123,0.993089,1.0,0.977364,,,,17,10,17,,,
2026-04-28T18:57:03.974734+00:00,gemini-3.1-pro-preview,false,456,0.99728,0.7594,0.998614,,,,20,26,18,,,
2026-04-28T18:57:03.976304+00:00,gemini-3.1-pro-preview,false,mean,0.996679,0.9198,0.991883,0.003330422045326994,0.13891047476702398,0.01258492483092369,18.0,15.0,17.0,9.539392014169456,1.0,1.7320508075688772
2026-04-28T19:08:19.773136+00:00,gemini-3.1-pro-preview,false,42,0.999099,1.0,0.99977,,,,25,13,28,,,
2026-04-28T19:08:19.775201+00:00,gemini-3.1-pro-preview,false,123,0.999534,1.0,0.995372,,,,25,15,28,,,
2026-04-28T19:08:19.776956+00:00,gemini-3.1-pro-preview,false,456,0.991655,1.0,0.999981,,,,25,15,34,,,
2026-04-28T19:08:19.779036+00:00,gemini-3.1-pro-preview,false,mean,0.9967626666666667,1.0,0.9983743333333334,0.004428713169006723,0.0,0.0026022364099622677,25.0,14.333333333333334,30.0,1.1547005383792515,3.4641016151377544,0.0
2026-04-28T19:14:58.399056+00:00,gemini-3.1-pro-preview,true,42,0.999099,1.0,0.99977,,,,25,13,28,,,
2026-04-28T19:14:58.401941+00:00,gemini-3.1-pro-preview,true,123,0.999534,1.0,0.995372,,,,25,15,28,,,
2026-04-28T19:14:58.404200+00:00,gemini-3.1-pro-preview,true,456,0.991655,1.0,0.999981,,,,25,15,34,,,
