timestamp,model,is_final,seed,PEHE_ihdp_synth,ATE_error_ihdp_synth,elapsed_ihdp_synth,PEHE_jobs_synth,ATE_error_jobs_synth,elapsed_jobs_synth,PEHE_acic_synth,ATE_error_acic_synth,elapsed_acic_synth
2026-05-04T21:27:52.135335+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.76505,0.081893,34,476.176574,39.371344,67,0.423353,0.016219,68
2026-05-04T21:27:57.452570+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.76505,0.081893,32,476.176574,39.371344,61,0.423353,0.016219,73
2026-05-04T21:28:26.817929+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.76505,0.081893,33,476.176574,39.371344,64,0.423353,0.016219,77
2026-05-04T21:29:03.922024+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.992361,0.089882,8,381.773146,58.953415,8,0.957402,0.041203,10
2026-05-04T21:29:07.311676+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.992361,0.089882,8,381.773146,58.953415,8,0.957402,0.041203,11
2026-05-04T21:29:35.694064+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.992361,0.089882,9,381.773146,58.953415,9,0.957402,0.041203,12
2026-05-04T21:30:39.438721+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,27,696.901635,33.990648,34,0.841274,0.031775,40
2026-05-04T21:30:49.190920+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,28,696.901635,33.990648,32,0.841274,0.031775,43
2026-05-04T21:31:15.672226+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,27,696.901635,33.990648,33,0.841274,0.031775,39
2026-05-04T21:32:24.716292+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,20,693.346811,32.134411,30,0.863932,0.040364,43
2026-05-04T21:32:27.077920+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,21,693.346811,32.134411,32,0.863932,0.040364,40
2026-05-04T21:32:56.314291+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,18,693.346811,32.134411,29,0.863932,0.040364,38
2026-05-04T21:42:54.245243+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.042468,0.104635,27,595.099798,38.626456,44,0.928418,0.058115,573
2026-05-04T21:42:59.268629+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.042468,0.104635,27,595.099798,38.626456,45,0.928418,0.058115,572
2026-05-04T21:43:25.409460+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.042468,0.104635,27,595.099798,38.626456,45,0.928418,0.058115,573
2026-05-04T21:45:18.939958+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,55,476.323453,38.563305,72,0.436762,0.016567,89
2026-05-04T21:45:23.177475+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,56,476.323453,38.563305,74,0.436762,0.016567,88
2026-05-04T21:46:10.374700+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,63,476.323453,38.563305,72,0.436762,0.016567,103
2026-05-04T21:56:04.696956+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773256,0.056566,29,358.925394,46.32849,60,0.395483,0.017581,590
2026-05-04T21:56:10.002696+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.774131,0.060647,30,360.828126,45.684775,61,0.395656,0.018207,590
2026-05-04T21:56:52.282839+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.774051,0.06092,29,360.006666,45.567471,60,0.395093,0.017457,588
2026-05-04T21:57:50.726126+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.229376,0.115109,36,690.771,33.925025,36,0.836839,0.031702,46
2026-05-04T21:57:51.329851+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.229376,0.115109,37,690.771,33.925025,37,0.836839,0.031702,48
2026-05-04T21:58:37.239787+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.229376,0.115109,32,690.771,33.925025,33,0.836839,0.031702,44
2026-05-04T21:59:05.254671+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.023646,0.188537,8,380.053147,57.468636,9,0.749143,0.183344,10
2026-05-04T21:59:05.397272+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.023646,0.188537,9,380.053147,57.468636,9,0.749143,0.183344,10
2026-05-04T22:00:13.461471+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.042468,0.104635,24,595.099798,38.626456,26,0.928418,0.058115,38
2026-05-04T22:00:43.875868+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.042468,0.104635,26,595.099798,38.626456,27,0.928418,0.058115,39
2026-05-04T22:00:43.989113+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.042468,0.104635,26,595.099798,38.626456,27,0.928418,0.058115,40
2026-05-04T22:01:29.652827+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.917545,0.111635,10,400.622276,88.561916,10,0.588606,0.04618,15
2026-05-04T22:02:02.837733+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.917545,0.111635,11,400.622276,88.561916,11,0.588606,0.04618,16
2026-05-04T22:02:02.961588+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.917545,0.111635,11,400.622276,88.561916,11,0.588606,0.04618,16
2026-05-04T22:03:49.592915+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.96492,0.102766,57,542.38616,35.592746,60,0.540408,0.034895,81
2026-05-04T22:04:22.355536+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.96492,0.102766,65,542.38616,35.592746,76,0.540408,0.034895,83
2026-05-04T22:04:27.032869+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.96492,0.102766,58,542.38616,35.592746,80,0.540408,0.034895,86
2026-05-04T22:05:35.318591+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,25,696.901635,33.990648,31,0.841274,0.031775,43
2026-05-04T22:06:06.089059+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,30,696.901635,33.990648,35,0.841274,0.031775,46
2026-05-04T22:06:08.896484+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,29,696.901635,33.990648,34,0.841274,0.031775,45
2026-05-04T22:21:09.237292+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.788531,0.085762,38,372.199614,34.328475,67,0.483729,0.048278,876
2026-05-04T22:21:30.173783+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.788531,0.085762,38,372.199614,34.328475,67,0.483729,0.048278,871
2026-05-04T22:21:40.672586+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.788531,0.085762,38,372.199614,34.328475,67,0.483729,0.048278,879
2026-05-04T22:22:21.710437+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.946589,0.11079,9,389.013798,65.684474,9,0.955928,0.047857,11
2026-05-04T22:22:40.525927+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.946589,0.11079,9,389.013798,65.684474,9,0.955928,0.047857,11
2026-05-04T22:22:54.383638+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.946589,0.11079,9,389.013798,65.684474,9,0.955928,0.047857,11
2026-05-04T22:28:14.862399+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.117416,0.093548,19,515.979957,32.831428,32,0.703753,0.041137,299
2026-05-04T22:28:35.692764+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.124197,0.094037,19,516.704929,32.771051,31,0.704702,0.041095,297
2026-05-04T22:28:46.126626+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.117787,0.093897,19,516.109961,32.760339,31,0.704309,0.04182,298
2026-05-04T22:30:49.513795+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.813363,0.082681,59,475.819343,39.631085,73,0.437416,0.016794,99
2026-05-04T22:31:05.302599+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.813363,0.082681,59,475.819343,39.631085,82,0.437416,0.016794,93
2026-05-04T22:31:31.656797+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.813363,0.082681,67,475.819343,39.631085,74,0.437416,0.016794,105
2026-05-04T22:32:03.004898+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.0638,0.117526,8,390.153751,61.188244,8,1.012559,0.044384,11
2026-05-04T22:32:16.016307+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.0638,0.117526,9,390.153751,61.188244,9,1.012559,0.044384,12
2026-05-04T22:32:41.858572+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.0638,0.117526,8,390.153751,61.188244,8,1.012559,0.044384,10
2026-05-04T22:33:39.634168+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,19,693.346811,32.134411,30,0.863932,0.040364,41
2026-05-04T22:33:53.660763+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,18,693.346811,32.134411,31,0.863932,0.040364,41
2026-05-04T22:34:25.191209+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,19,693.346811,32.134411,31,0.863932,0.040364,42
2026-05-04T22:36:53.179353+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,56,476.323453,38.563305,71,0.436762,0.016567,89
2026-05-04T22:46:24.050975+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.782251,0.085569,33,370.907923,36.13289,57,0.482992,0.047561,707
2026-05-04T22:46:34.462294+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.782251,0.085569,33,370.907923,36.13289,57,0.482992,0.047561,703
2026-05-04T22:48:04.404542+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,29,696.901635,33.990648,31,0.841274,0.031775,42
2026-05-04T22:48:14.849276+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.181762,0.105273,31,696.901635,33.990648,32,0.841274,0.031775,45
2026-05-04T22:49:35.427839+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.782251,0.085569,32,370.907923,36.13289,55,0.482992,0.047561,708
2026-05-04T22:52:05.405197+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,56,476.323453,38.563305,68,0.436762,0.016567,92
2026-05-04T22:58:49.300940+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.772075,0.056852,30,361.064097,45.683978,60,0.39484,0.017453,588
2026-05-04T22:58:59.666063+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.774184,0.061209,30,359.641513,46.14065,60,0.395096,0.017922,591
2026-05-04T23:01:16.626062+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,62,476.323453,38.563305,69,0.436762,0.016567,89
2026-05-04T23:01:21.884769+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,54,476.323453,38.563305,68,0.436762,0.016567,87
2026-05-04T23:02:56.916407+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.772767,0.060101,29,360.192519,45.396484,59,0.395285,0.01756,598
2026-05-04T23:03:17.865294+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.78854,0.08559,38,372.348038,34.323972,38,0.483613,0.048036,62
2026-05-04T23:03:17.936905+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.789684,0.085732,37,372.362223,34.389481,40,0.483643,0.048056,62
2026-05-04T23:05:06.158320+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.789589,0.085899,37,372.389979,34.380972,41,0.48391,0.048256,69
2026-05-04T23:05:16.029277+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.821041,0.168758,53,453.457708,54.0924,54,0.486648,0.083015,61
2026-05-04T23:05:25.469925+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.821041,0.168758,50,453.457708,54.0924,54,0.486648,0.083015,71
2026-05-04T23:06:15.700174+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.946589,0.11079,9,389.013798,65.684474,9,0.955928,0.047857,11
2026-05-04T23:06:55.444152+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,20,693.346811,32.134411,34,0.863932,0.040364,43
2026-05-04T23:07:04.782837+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,20,693.346811,32.134411,30,0.863932,0.040364,42
2026-05-04T23:07:55.617147+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,19,693.346811,32.134411,32,0.863932,0.040364,42
2026-05-04T23:09:23.798767+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,55,476.323453,38.563305,68,0.436762,0.016567,93
2026-05-04T23:09:37.483560+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,50,476.323453,38.563305,72,0.436762,0.016567,90
2026-05-04T23:10:00.694572+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.788745,0.085806,36,372.180081,34.346215,37,0.48363,0.048028,59
2026-05-04T23:20:13.714684+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,590
2026-05-04T23:20:24.310872+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,31,360.029363,45.797268,56,0.395327,0.017813,590
2026-05-04T23:20:45.207581+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,591
2026-05-04T23:21:35.907827+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.954448,0.246016,9,387.488687,80.699804,9,0.567333,0.111069,24
2026-05-04T23:21:45.346934+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.954448,0.246016,12,387.488687,80.699804,12,0.567333,0.111069,25
2026-05-04T23:22:06.023746+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.954448,0.246016,11,387.488687,80.699804,11,0.567333,0.111069,23
2026-05-04T23:26:36.872883+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.942559,0.318868,177,413.380033,137.365052,177,0.570415,0.072805,245
2026-05-04T23:26:52.600771+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.942559,0.318868,157,413.380033,137.365052,176,0.570415,0.072805,247
2026-05-04T23:27:34.584435+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.942559,0.318868,181,413.380033,137.365052,181,0.570415,0.072805,267
2026-05-04T23:28:16.758389+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,17,693.346811,32.134411,28,0.863932,0.040364,40
2026-05-04T23:28:33.200951+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,21,693.346811,32.134411,33,0.863932,0.040364,44
2026-05-04T23:29:10.213180+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.1345,0.107027,18,693.346811,32.134411,29,0.863932,0.040364,38
2026-05-04T23:30:31.243038+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.841117,0.085631,62,448.983296,30.771241,62,0.411333,0.025009,75
2026-05-04T23:30:45.215523+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.841117,0.085631,55,448.983296,30.771241,66,0.411333,0.025009,74
2026-05-04T23:31:33.047599+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.841117,0.085631,59,448.983296,30.771241,59,0.411333,0.025009,79
2026-05-04T23:32:37.415155+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.800793,0.081087,46,459.003769,38.628662,64,0.433564,0.017932,69
2026-05-04T23:32:56.977553+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.800793,0.081087,53,459.003769,38.628662,56,0.433564,0.017932,70
2026-05-04T23:33:59.912452+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.800793,0.081087,45,459.003769,38.628662,55,0.433564,0.017932,79
2026-05-04T23:43:27.471973+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,589
2026-05-04T23:43:43.130421+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,592
2026-05-04T23:44:46.358375+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,592
2026-05-04T23:46:04.978682+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,55,476.323453,38.563305,65,0.436762,0.016567,95
2026-05-04T23:46:10.141729+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,53,476.323453,38.563305,65,0.436762,0.016567,90
2026-05-04T23:46:11.450173+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,23,564.291552,40.117145,23,0.674058,0.055123,25
2026-05-04T23:47:19.385036+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.85021,0.095507,11,387.572047,61.431565,11,0.900536,0.058398,16
2026-05-04T23:47:21.784347+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.85021,0.095507,10,387.572047,61.431565,10,0.900536,0.058398,15
2026-05-04T23:47:24.950658+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.85021,0.095507,10,387.572047,61.431565,10,0.900536,0.058398,16
2026-05-04T23:58:05.324594+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.776939,0.059646,30,359.813969,45.167057,55,0.394388,0.017488,592
2026-05-04T23:58:10.762625+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.771076,0.059308,30,360.888415,44.934652,55,0.396154,0.016781,594
2026-05-04T23:58:15.844201+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.774111,0.059928,29,361.045314,45.595239,54,0.395838,0.018401,589
2026-05-05T00:18:35.473105+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,49,366.911191,35.591817,90,0.475726,0.046904,1172
2026-05-05T00:18:40.698596+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,50,366.911191,35.591817,90,0.475726,0.046904,1176
2026-05-05T00:19:01.534069+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,49,366.911191,35.591817,88,0.475726,0.046904,1188
2026-05-05T00:19:46.826062+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.976681,0.085019,8,391.768002,64.555223,13,1.093162,0.048542,13
2026-05-05T00:19:49.016649+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.976681,0.085019,9,391.768002,64.555223,15,1.093162,0.048542,15
2026-05-05T00:20:12.052674+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.976681,0.085019,8,391.768002,64.555223,13,1.093162,0.048542,13
2026-05-05T00:21:08.440638+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,23,564.291552,40.117145,23,0.674058,0.055123,25
2026-05-05T00:21:08.642003+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,23,564.291552,40.117145,23,0.674058,0.055123,24
2026-05-05T00:21:33.837056+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,21,564.291552,40.117145,21,0.674058,0.055123,23
2026-05-05T00:22:14.931478+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.874251,0.098746,9,486.060829,66.689856,9,0.808949,0.041752,10
2026-05-05T00:22:15.880862+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.874251,0.098746,8,486.060829,66.689856,8,0.808949,0.041752,9
2026-05-05T00:22:38.086546+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.874251,0.098746,8,486.060829,66.689856,8,0.808949,0.041752,9
2026-05-05T00:24:38.177741+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,54,476.323453,38.563305,64,0.436762,0.016567,86
2026-05-05T00:24:38.305775+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,51,476.323453,38.563305,74,0.436762,0.016567,85
2026-05-05T00:33:34.288679+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,34,360.029363,45.797268,59,0.395327,0.017813,595
2026-05-05T00:36:08.575930+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.852063,0.122793,73,384.397959,76.782886,73,0.576703,0.019567,98
2026-05-05T00:44:58.946819+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,48,366.911191,35.591817,88,0.475726,0.046904,1167
2026-05-05T00:45:13.485073+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,48,366.911191,35.591817,88,0.475726,0.046904,1174
2026-05-05T00:46:19.898866+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,20,564.291552,40.117145,21,0.674058,0.055123,23
2026-05-05T00:46:33.242724+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,21,564.291552,40.117145,22,0.674058,0.055123,24
2026-05-05T00:48:35.719105+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,53,476.323453,38.563305,77,0.436762,0.016567,84
2026-05-05T00:49:07.223838+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.810625,0.07775,66,476.323453,38.563305,66,0.436762,0.016567,96
2026-05-05T00:56:36.778755+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,47,366.911191,35.591817,87,0.475726,0.046904,1174
2026-05-05T01:09:07.511646+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,50,366.911191,35.591817,88,0.475726,0.046904,1170
2026-05-05T01:09:33.785752+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.781019,0.085713,47,366.911191,35.591817,89,0.475726,0.046904,1173
2026-05-05T01:20:04.423509+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.786864,0.064587,31,356.762213,42.625783,60,0.396106,0.014748,602
2026-05-05T01:30:39.150814+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.840135,0.100441,28,381.684274,34.412186,46,0.59204,0.039379,577
2026-05-05T01:32:03.338598+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,20,564.291552,40.117145,21,0.674058,0.055123,23
2026-05-05T01:43:57.980330+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,589
2026-05-05T01:46:06.777826+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,21,564.291552,40.117145,22,0.674058,0.055123,23
2026-05-05T01:58:23.862548+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,591
2026-05-05T02:00:35.999426+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,20,564.291552,40.117145,21,0.674058,0.055123,22
2026-05-05T02:04:19.450670+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.988931,0.124487,20,564.291552,40.117145,20,0.674058,0.055123,22
2026-05-05T02:16:07.593627+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,591
2026-05-05T02:27:43.866312+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,590
2026-05-05T02:37:31.401300+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.748655,0.062821,32,336.886657,36.366203,47,0.380451,0.029579,406
2026-05-05T02:49:56.337554+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773371,0.058316,29,357.132319,40.227042,54,0.39533,0.017814,589
2026-05-05T03:01:38.897977+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,53,0.395327,0.017813,589
2026-05-05T03:15:10.157606+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T03:18:03.009745+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.752626,0.081994,18,360.140439,42.266744,20,0.404014,0.017222,24
2026-05-05T03:20:46.064885+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.752626,0.081994,17,360.140439,42.266744,19,0.404014,0.017222,23
2026-05-05T03:22:55.047831+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.755201,0.078143,20,357.196235,41.102003,21,0.404913,0.019611,26
2026-05-05T03:34:43.492700+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,28,360.029363,45.797268,53,0.395327,0.017813,588
2026-05-05T03:47:12.319768+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T03:59:30.614830+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,55,0.395327,0.017813,591
2026-05-05T04:06:25.870301+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.899145,0.113565,8,493.606637,64.287373,8,0.805543,0.040288,8
2026-05-05T04:10:56.345648+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,589
2026-05-05T04:23:24.821840+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.768473,0.055175,39,362.87739,43.628261,78,0.393186,0.02213,898
2026-05-05T04:26:54.842616+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.768953,0.05658,39,361.44218,43.825764,78,0.393622,0.021081,901
2026-05-05T04:31:27.209675+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,35,360.029363,45.797268,60,,,
2026-05-05T04:43:15.026223+00:00,openevolve:gemini-3.1-pro-preview,false,42,1.06278,0.108684,32,604.349243,39.194326,52,0.930691,0.058289,639
2026-05-05T04:54:05.181850+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,30,360.029363,45.797268,55,0.395327,0.017813,591
2026-05-05T05:05:53.471108+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T05:17:22.607341+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,589
2026-05-05T05:29:21.903294+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,588
2026-05-05T05:40:58.834237+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,31,360.029363,45.797268,56,0.395327,0.017813,591
2026-05-05T05:53:22.896205+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,589
2026-05-05T06:05:57.754516+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,28,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T06:18:27.993391+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,31,360.029363,45.797268,55,0.395327,0.017813,591
2026-05-05T06:30:10.721616+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,27,360.029363,45.797268,53,0.395327,0.017813,591
2026-05-05T06:41:57.920557+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T06:53:30.719038+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,589
2026-05-05T07:05:13.715858+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T07:16:51.149464+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,29,360.029363,45.797268,54,0.395327,0.017813,590
2026-05-05T07:28:50.926326+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.773626,0.058382,28,360.029363,45.797268,54,0.395327,0.017813,589
