timestamp,model,is_final,seed,best_fid_edges2handbags,best_fid_Imagenet,elapsed_edges2handbags,elapsed_Imagenet,fid,best_fid,fid_edges2handbags
2026-07-21T11:22:57.960337+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.637777862172584,,255.6,20.0,4.637777862172584,4.637777862172584,4.637777862172584
2026-07-21T11:23:11.262462+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.2039122279024355,,250.4,20.5,4.2039122279024355,4.2039122279024355,4.2039122279024355
2026-07-21T11:23:11.930097+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,4.3696390603200825,,253.0,20.4,4.3696390603200825,4.3696390603200825,4.3696390603200825
2026-07-21T11:23:45.964067+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.212912487087294,,264.4,24.2,4.212912487087294,4.212912487087294,4.212912487087294
2026-07-21T11:24:15.901147+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,4.410001258676743,,251.0,20.6,4.410001258676743,4.410001258676743,4.410001258676743
2026-07-21T11:25:02.215213+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.315722079913542,,250.2,21.5,4.315722079913542,4.315722079913542,4.315722079913542
2026-07-21T11:25:04.655125+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,4.836087346031434,,229.1,23.7,4.836087346031434,4.836087346031434,4.836087346031434
2026-07-21T11:25:30.870691+00:00,baseline:loglinear,false,2,5.619754326589259,,249.4,23.3,5.619754326589259,5.619754326589259,5.619754326589259
2026-07-21T11:25:37.944274+00:00,baseline:karras,false,3,4.424088046564464,,284.4,27.7,4.424088046564464,4.424088046564464,4.424088046564464
2026-07-21T11:25:57.500874+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,4.911477346020206,,228.7,23.5,4.911477346020206,4.911477346020206,4.911477346020206
2026-07-21T11:26:20.493290+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,4.6359990669595845,,229.9,22.0,4.6359990669595845,4.6359990669595845,4.6359990669595845
2026-07-21T11:26:29.239647+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,5.116330128747677,,225.7,19.6,5.116330128747677,5.116330128747677,5.116330128747677
2026-07-21T11:26:37.936589+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.357331850253956,,255.8,21.9,4.357331850253956,4.357331850253956,4.357331850253956
2026-07-21T11:27:31.407176+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,4.374792763908317,,225.5,20.8,4.374792763908317,4.374792763908317,4.374792763908317
2026-07-21T11:27:50.281411+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,4.212912487087294,,231.5,23.4,4.212912487087294,4.212912487087294,4.212912487087294
2026-07-21T11:27:51.004710+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.27712515501463,,224.1,21.5,4.27712515501463,4.27712515501463,4.27712515501463
2026-07-21T11:27:57.282617+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,4.243152565179059,,233.6,23.7,4.243152565179059,4.243152565179059,4.243152565179059
2026-07-21T11:29:07.310812+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.292857711385011,,257.4,20.0,4.292857711385011,4.292857711385011,4.292857711385011
2026-07-21T11:29:10.899190+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.635988519211253,,247.6,18.8,4.635988519211253,4.635988519211253,4.635988519211253
2026-07-21T11:29:11.307716+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.635988519211253,,250.3,19.9,4.635988519211253,4.635988519211253,4.635988519211253
2026-07-21T11:29:34.442222+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.639273398959801,,267.2,33.3,4.639273398959801,4.639273398959801,4.639273398959801
2026-07-21T11:29:57.002343+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.457296716982341,,230.5,24.1,4.457296716982341,4.457296716982341,4.457296716982341
2026-07-21T11:29:58.656923+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.457296716982341,,232.1,22.7,4.457296716982341,4.457296716982341,4.457296716982341
2026-07-21T11:30:08.277975+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.693781600125419,,255.5,21.9,4.693781600125419,4.693781600125419,4.693781600125419
2026-07-21T11:30:12.943535+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.292857711385011,,240.8,25.8,4.292857711385011,4.292857711385011,4.292857711385011
2026-07-21T11:30:25.514805+00:00,baseline:cosine,false,1,4.880546922105964,,247.6,21.4,4.880546922105964,4.880546922105964,4.880546922105964
2026-07-21T11:31:47.969203+00:00,baseline:uniform,false,2,5.196188194139154,,252.1,20.3,5.196188194139154,5.196188194139154,5.196188194139154
2026-07-21T11:32:56.264268+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,4.377008791585922,,244.4,18.4,4.377008791585922,4.377008791585922,4.377008791585922
2026-07-21T11:33:01.421801+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,4.377008791585922,,244.4,18.4,4.377008791585922,4.377008791585922,4.377008791585922
2026-07-21T11:33:09.322523+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,4.911477346020206,,246.6,34.5,4.911477346020206,4.911477346020206,4.911477346020206
2026-07-21T11:34:22.801657+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.2442799682182795,,254.7,20.3,4.2442799682182795,4.2442799682182795,4.2442799682182795
2026-07-21T11:34:29.366646+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,4.2442799682182795,,254.7,20.3,4.2442799682182795,4.2442799682182795,4.2442799682182795
2026-07-21T11:34:48.059331+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.677407832580855,,232.7,25.5,4.677407832580855,4.677407832580855,4.677407832580855
2026-07-21T11:35:35.431711+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.378459235182902,,245.9,21.0,4.378459235182902,4.378459235182902,4.378459235182902
2026-07-21T11:35:42.835116+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,4.378459235182902,,245.9,21.0,4.378459235182902,4.378459235182902,4.378459235182902
2026-07-21T11:35:51.238191+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,4.308335557659632,,260.2,21.7,4.308335557659632,4.308335557659632,4.308335557659632
2026-07-21T11:35:57.512115+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,4.216736473272306,,255.4,21.8,4.216736473272306,4.216736473272306,4.216736473272306
2026-07-21T11:35:59.160680+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.254730228895312,,248.6,20.9,4.254730228895312,4.254730228895312,4.254730228895312
2026-07-21T11:36:02.535718+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,5.708803621531729,,244.8,20.7,5.708803621531729,5.708803621531729,5.708803621531729
2026-07-21T11:36:05.406845+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,4.254730228895312,,248.6,20.9,4.254730228895312,4.254730228895312,4.254730228895312
2026-07-21T11:36:07.189064+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,5.708803621531729,,244.8,20.7,5.708803621531729,5.708803621531729,5.708803621531729
2026-07-21T11:36:18.158999+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.223717257974556,,228.9,21.3,4.223717257974556,4.223717257974556,4.223717257974556
2026-07-21T11:36:21.824246+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.297778941199056,,248.6,20.6,4.297778941199056,4.297778941199056,4.297778941199056
2026-07-21T11:36:22.106388+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,4.753226834333873,,249.1,21.0,4.753226834333873,4.753226834333873,4.753226834333873
2026-07-21T11:36:26.094111+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,4.2039122279024355,,250.4,20.5,4.2039122279024355,4.2039122279024355,4.2039122279024355
2026-07-21T11:36:26.190134+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,4.223717257974556,,228.9,21.3,4.223717257974556,4.223717257974556,4.223717257974556
2026-07-21T11:36:28.034391+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,4.280364079390893,,229.7,25.4,4.280364079390893,4.280364079390893,4.280364079390893
2026-07-21T11:37:56.768060+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,4.276045515498424,,251.3,21.8,4.276045515498424,4.276045515498424,4.276045515498424
2026-07-21T11:38:01.552162+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,4.203994576064133,,235.0,29.7,4.203994576064133,4.203994576064133,4.203994576064133
2026-07-21T11:38:29.172010+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.348231627620692,,258.0,24.2,4.348231627620692,4.348231627620692,4.348231627620692
2026-07-21T11:38:32.145056+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,4.5705734943994685,,225.9,22.0,4.5705734943994685,4.5705734943994685,4.5705734943994685
2026-07-21T11:38:36.623918+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,4.246824287398113,,240.3,27.0,4.246824287398113,4.246824287398113,4.246824287398113
2026-07-21T11:38:39.660347+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,4.5705734943994685,,225.9,22.0,4.5705734943994685,4.5705734943994685,4.5705734943994685
2026-07-21T11:38:54.399403+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,4.217080360917635,,232.3,22.9,4.217080360917635,4.217080360917635,4.217080360917635
2026-07-21T11:38:59.508727+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,4.212479874036944,,229.7,22.6,4.212479874036944,4.212479874036944,4.212479874036944
2026-07-21T11:39:47.941135+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,4.623604963434275,,248.1,21.1,4.623604963434275,4.623604963434275,4.623604963434275
2026-07-21T11:39:52.935815+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,4.623604963434275,,248.1,21.1,4.623604963434275,4.623604963434275,4.623604963434275
2026-07-21T11:40:31.524478+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,4.247304093490072,,245.8,22.1,4.247304093490072,4.247304093490072,4.247304093490072
2026-07-21T11:40:37.274163+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,4.247304093490072,,245.8,22.1,4.247304093490072,4.247304093490072,4.247304093490072
2026-07-21T11:41:37.003361+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,4.666879040921231,,228.3,25.2,4.666879040921231,4.666879040921231,4.666879040921231
2026-07-21T11:41:44.649917+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,4.666879040921231,,228.3,25.2,4.666879040921231,4.666879040921231,4.666879040921231
2026-07-21T11:41:48.633300+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.216736473272306,,242.0,25.8,4.216736473272306,4.216736473272306,4.216736473272306
2026-07-21T11:41:56.073503+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,4.212912487087294,,264.4,24.2,4.212912487087294,4.212912487087294,4.212912487087294
2026-07-21T11:42:15.035061+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.567903369705391,,248.4,21.7,4.567903369705391,4.567903369705391,4.567903369705391
2026-07-21T11:42:17.475106+00:00,baseline:loglinear,false,3,5.636336186970198,,250.6,25.3,5.636336186970198,5.636336186970198,5.636336186970198
2026-07-21T11:42:20.946124+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,4.567903369705391,,248.4,21.7,4.567903369705391,4.567903369705391,4.567903369705391
2026-07-21T11:42:26.554155+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,4.922820961804803,,228.3,22.3,4.922820961804803,4.922820961804803,4.922820961804803
2026-07-21T11:42:35.488789+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,4.911477346020206,,228.7,23.5,4.911477346020206,4.911477346020206,4.911477346020206
2026-07-21T11:42:40.135770+00:00,baseline:uniform,false,1,5.1498873531152185,,247.2,19.5,5.1498873531152185,5.1498873531152185,5.1498873531152185
2026-07-21T11:42:41.844516+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,4.911477346020206,,226.7,20.1,4.911477346020206,4.911477346020206,4.911477346020206
2026-07-21T11:42:47.861071+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,4.911477346020206,,226.7,20.1,4.911477346020206,4.911477346020206,4.911477346020206
2026-07-21T11:42:58.769140+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.486606888277265,,249.7,21.1,4.486606888277265,4.486606888277265,4.486606888277265
2026-07-21T11:43:04.114684+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,4.457296716982341,,234.1,33.2,4.457296716982341,4.457296716982341,4.457296716982341
2026-07-21T11:43:18.771620+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.284543357508085,,233.1,21.9,4.284543357508085,4.284543357508085,4.284543357508085
2026-07-21T11:43:23.928215+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,4.284543357508085,,233.1,21.9,4.284543357508085,4.284543357508085,4.284543357508085
2026-07-21T11:43:43.961084+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.596985649974613,,251.7,24.9,4.596985649974613,4.596985649974613,4.596985649974613
2026-07-21T11:43:51.236307+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,4.447775485130194,,261.7,19.9,4.447775485130194,4.447775485130194,4.447775485130194
2026-07-21T11:44:00.661773+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.4427406727823495,,226.8,20.3,4.4427406727823495,4.4427406727823495,4.4427406727823495
2026-07-21T11:44:07.515045+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,4.27712515501463,,224.1,21.5,4.27712515501463,4.27712515501463,4.27712515501463
2026-07-21T11:44:08.343853+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,4.216736473272306,,223.5,20.9,4.216736473272306,4.216736473272306,4.216736473272306
2026-07-21T11:44:13.569081+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,4.212912487087294,,231.5,23.4,4.212912487087294,4.212912487087294,4.212912487087294
2026-07-21T11:44:28.311266+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,4.406976342085784,,231.3,22.8,4.406976342085784,4.406976342085784,4.406976342085784
2026-07-21T11:44:34.671355+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,4.243152565179059,,233.6,23.7,4.243152565179059,4.243152565179059,4.243152565179059
2026-07-21T11:44:39.928618+00:00,baseline:karras,false,2,4.425802532536068,,249.5,22.1,4.425802532536068,4.425802532536068,4.425802532536068
2026-07-21T11:45:25.234109+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.567903369705391,,226.1,20.8,4.567903369705391,4.567903369705391,4.567903369705391
2026-07-21T11:45:29.577410+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,4.567903369705391,,226.1,20.8,4.567903369705391,4.567903369705391,4.567903369705391
2026-07-21T11:45:29.579241+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.473075560592804,,231.4,21.6,4.473075560592804,4.473075560592804,4.473075560592804
2026-07-21T11:45:33.947390+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,4.292857711385011,,257.4,20.0,4.292857711385011,4.292857711385011,4.292857711385011
2026-07-21T11:46:05.982201+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,4.922820961804803,,251.9,23.0,4.922820961804803,4.922820961804803,4.922820961804803
2026-07-21T11:46:10.443173+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,4.911477346020206,,246.6,34.5,4.911477346020206,4.911477346020206,4.911477346020206
2026-07-21T11:46:41.114046+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.584183193741637,,232.3,22.7,4.584183193741637,4.584183193741637,4.584183193741637
2026-07-21T11:46:41.748868+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,4.584183193741637,,228.8,21.8,4.584183193741637,4.584183193741637,4.584183193741637
2026-07-21T11:46:45.304223+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,4.457296716982341,,230.5,24.1,4.457296716982341,4.457296716982341,4.457296716982341
2026-07-21T11:46:45.705669+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,4.457296716982341,,232.1,22.7,4.457296716982341,4.457296716982341,4.457296716982341
2026-07-21T11:47:48.986770+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,4.595564162725509,,253.8,21.7,4.595564162725509,4.595564162725509,4.595564162725509
2026-07-21T11:47:55.491530+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,4.595564162725509,,253.8,21.7,4.595564162725509,4.595564162725509,4.595564162725509
2026-07-21T11:48:02.425948+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,4.395233540107256,,255.3,23.6,4.395233540107256,4.395233540107256,4.395233540107256
2026-07-21T11:48:06.947436+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,4.292857711385011,,240.8,25.8,4.292857711385011,4.292857711385011,4.292857711385011
2026-07-21T11:54:40.789395+00:00,baseline:cosine,false,3,4.908313597030713,,232.3,28.7,4.908313597030713,4.908313597030713,4.908313597030713
