timestamp,model,is_final,seed,ic_csi300_shifted,icir_csi300_shifted,rank_ic_csi300_shifted,rank_icir_csi300_shifted,annualized_return_csi300_shifted,max_drawdown_csi300_shifted,information_ratio_csi300_shifted,elapsed_csi300_shifted,ic_csi300_recent,icir_csi300_recent,rank_ic_csi300_recent,rank_icir_csi300_recent,annualized_return_csi300_recent,max_drawdown_csi300_recent,information_ratio_csi300_recent,elapsed_csi300_recent,ic_csi300,icir_csi300,rank_ic_csi300,rank_icir_csi300,annualized_return_csi300,max_drawdown_csi300,information_ratio_csi300,elapsed_csi300
2026-07-20T11:51:27.105302+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:51:29.453280+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:51:36.954204+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:51:38.807003+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:51:46.076984+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:13.258487+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:15.884977+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:18.676836+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:21.281466+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:25.208928+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:31.110190+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:44.261839+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:50.992335+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:52.850832+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:52:53.811175+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:05.707838+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:12.135292+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:30.484534+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:36.865645+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:41.921765+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:51.242982+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:58.097608+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:53:58.796663+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:54:24.095659+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:54:30.365414+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:54:31.847190+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:54:36.946444+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:54:53.591047+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:54:55.884628+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:00.644707+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:19.083367+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:23.578883+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:24.616748+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:28.043977+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:31.587536+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:33.823460+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:55:44.335974+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:56:14.308311+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:56:19.805211+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:56:34.499566+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:57:53.120436+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:57:59.928476+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:58:22.234780+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:58:24.442552+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:58:32.559149+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:58:35.913359+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.061722,0.466356,0.072542,0.550614,0.192002,-0.056941,2.311594,191.5,0.023193,0.166693,0.04105,0.295416,0.058937,-0.050877,0.750273,181.8,0.040084,0.287704,0.055097,0.41308,0.054902,-0.104897,0.843294,193.2
2026-07-20T11:58:36.316658+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T11:58:42.757703+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,0.061722,0.466356,0.072542,0.550614,0.192002,-0.056941,2.311594,191.5,0.023193,0.166693,0.04105,0.295416,0.058937,-0.050877,0.750273,181.8,0.040084,0.287704,0.055097,0.41308,0.054902,-0.104897,0.843294,193.2
2026-07-20T12:01:31.209902+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,0.052299,0.397911,0.06718,0.498113,0.15073,-0.097959,1.84835,413.9,0.024064,0.179857,0.044093,0.317656,0.012755,-0.065415,0.177809,153.2,0.039969,0.307318,0.054942,0.410323,0.104797,-0.055259,1.420959,424.7
2026-07-20T12:01:37.552514+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,0.052299,0.397911,0.06718,0.498113,0.15073,-0.097959,1.84835,413.9,0.024064,0.179857,0.044093,0.317656,0.012755,-0.065415,0.177809,153.2,0.039969,0.307318,0.054942,0.410323,0.104797,-0.055259,1.420959,424.7
2026-07-20T12:01:55.901766+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.044972,0.331833,0.058778,0.432502,0.180466,-0.052225,2.296066,198.9,0.01798,0.132166,0.038369,0.280706,0.032793,-0.063349,0.424594,189.7,0.037679,0.27837,0.050771,0.395101,0.057504,-0.10045,0.732643,206.0
2026-07-20T12:02:04.367306+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.044972,0.331833,0.058778,0.432502,0.180466,-0.052225,2.296066,198.9,0.01798,0.132166,0.038369,0.280706,0.032793,-0.063349,0.424594,189.7,0.037679,0.27837,0.050771,0.395101,0.057504,-0.10045,0.732643,206.0
2026-07-20T12:05:05.111700+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.053203,0.405131,0.068019,0.506973,0.141859,-0.109748,1.736509,413.1,0.021247,0.153748,0.042035,0.293513,0.002775,-0.068081,0.036938,179.5,0.042837,0.330155,0.056063,0.423024,0.075365,-0.097856,1.045809,426.6
2026-07-20T12:05:12.236618+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.053203,0.405131,0.068019,0.506973,0.141859,-0.109748,1.736509,413.1,0.021247,0.153748,0.042035,0.293513,0.002775,-0.068081,0.036938,179.5,0.042837,0.330155,0.056063,0.423024,0.075365,-0.097856,1.045809,426.6
2026-07-20T12:06:51.100583+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,0.057529,0.462396,0.072728,0.565686,0.18991,-0.045772,2.369537,771.1,0.027709,0.204741,0.051433,0.358518,0.023615,-0.070471,0.327514,173.0,0.038777,0.291395,0.056716,0.42292,0.067909,-0.071232,1.005433,776.1
2026-07-20T12:07:01.495370+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,0.057529,0.462396,0.072728,0.565686,0.18991,-0.045772,2.369537,771.1,0.027709,0.204741,0.051433,0.358518,0.023615,-0.070471,0.327514,173.0,0.038777,0.291395,0.056716,0.42292,0.067909,-0.071232,1.005433,776.1
2026-07-20T12:08:36.469117+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.055047,0.415718,0.070737,0.525498,0.155924,-0.077887,1.902982,663.7,0.023542,0.169111,0.044723,0.310678,0.048322,-0.063785,0.652228,179.4,0.041816,0.317558,0.056532,0.41849,0.110269,-0.063433,1.531372,669.5
2026-07-20T12:08:44.823528+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.055047,0.415718,0.070737,0.525498,0.155924,-0.077887,1.902982,663.7,0.023542,0.169111,0.044723,0.310678,0.048322,-0.063785,0.652228,179.4,0.041816,0.317558,0.056532,0.41849,0.110269,-0.063433,1.531372,669.5
2026-07-20T14:06:31.781974+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:12:24.614496+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:12:51.139061+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:13:15.329876+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,16.2,0.023691,0.179202,0.044643,0.32436,0.044262,-0.044648,0.600542,256.4,0.038215,0.294021,0.052972,0.395095,0.068135,-0.068301,0.979329,330.3
2026-07-20T14:14:05.912501+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.055155,0.422433,0.067901,0.526233,0.126747,-0.103786,1.515053,319.1,0.024758,0.177068,0.045551,0.328289,0.054407,-0.059984,0.731772,275.6,,,,,,,,14.5
2026-07-20T14:14:14.308283+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.059856,0.464601,0.067468,0.529048,0.136924,-0.064878,1.645968,294.6,0.0245,0.182896,0.040977,0.304014,0.088565,-0.049587,1.134436,264.8,0.042527,0.320076,0.05565,0.434431,0.049495,-0.078528,0.732335,300.5
2026-07-20T14:14:21.032816+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:14:39.232325+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,0.053672,0.392016,0.066583,0.493577,0.151204,-0.121088,1.838332,335.2,0.022142,0.157668,0.043546,0.310779,0.018063,-0.082529,0.237795,270.2,,,,,,,,15.2
2026-07-20T14:15:06.375462+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.060297,0.448333,0.072593,0.55041,0.166746,-0.052374,1.942686,336.7,0.024394,0.174037,0.040373,0.291167,0.046496,-0.059408,0.595031,297.2,,,,,,,,14.7
2026-07-20T14:15:09.504841+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.057321,0.43189,0.066391,0.501316,0.141679,-0.068942,1.703067,334.6,0.022259,0.163679,0.040491,0.29495,0.01932,-0.060345,0.252673,280.7,,,,,,,,15.1
2026-07-20T14:16:52.285363+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,15.9,0.024886,0.179655,0.046617,0.326343,0.030001,-0.05704,0.396379,316.1,0.042814,0.323295,0.057278,0.425796,0.084922,-0.080267,1.245496,378.8
2026-07-20T14:17:12.661977+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.0605,0.479944,0.071724,0.587409,0.178522,-0.060217,2.152839,505.4,0.026057,0.199236,0.048606,0.363314,-0.006743,-0.073463,-0.092039,269.8,0.037452,0.275778,0.05385,0.412247,0.072631,-0.070313,1.040629,510.5
2026-07-20T14:17:36.330214+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.063255,0.505687,0.069851,0.570992,0.11794,-0.152856,1.33516,322.7,0.032212,0.254365,0.044523,0.343015,0.046153,-0.050091,0.632488,279.3,0.048385,0.368997,0.057725,0.448819,0.110018,-0.095478,1.494005,328.3
2026-07-20T14:17:46.977563+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,14.9,0.023712,0.166244,0.043166,0.295296,0.029379,-0.084373,0.350527,325.7,0.041992,0.302929,0.057108,0.411648,0.094844,-0.07378,1.300501,367.0
2026-07-20T14:17:54.389018+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.059755,0.468865,0.071965,0.581063,0.169692,-0.079169,2.134198,592.3,0.026647,0.197087,0.049184,0.356683,0.011451,-0.060876,0.158,279.2,0.042044,0.314236,0.057572,0.441431,0.086685,-0.06298,1.279474,598.0
2026-07-20T14:18:33.435628+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.052441,0.369878,0.06582,0.477078,0.149268,-0.075322,1.727249,328.4,0.016429,0.117844,0.038833,0.284964,0.018333,-0.075479,0.228679,293.9,0.036776,0.253315,0.05231,0.373207,0.060339,-0.087731,0.757222,334.8
2026-07-20T14:20:22.565472+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.044928,0.286106,0.059376,0.386553,0.148112,-0.10611,1.462623,318.3,0.013059,0.097592,0.030877,0.232032,0.026699,-0.066392,0.326875,276.3,0.031324,0.209667,0.046903,0.334524,0.063394,-0.10606,0.750702,324.8
2026-07-20T14:21:10.173481+00:00,baseline:lgbm,false,2,0.053035,0.43709,0.063386,0.513773,0.100842,-0.083681,1.289572,927.5,0.025456,0.185089,0.043982,0.321687,0.080709,-0.051103,1.103678,497.6,,,,,,,,15.1
2026-07-20T14:21:27.420884+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:22:01.263811+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.057942,0.439741,0.067517,0.540584,0.160087,-0.090193,1.923135,332.1,0.02363,0.172731,0.040199,0.295835,0.037529,-0.066715,0.436166,254.9,0.04549,0.353637,0.055753,0.445896,0.067795,-0.072625,0.979199,338.3
2026-07-20T14:22:18.227223+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:22:19.919108+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.045082,0.350728,0.049122,0.380985,0.118947,-0.126259,1.272413,520.7,0.02435,0.199511,0.038213,0.309115,0.021033,-0.095004,0.356385,453.2,0.02813,0.212374,0.040245,0.325362,-0.01006,-0.139528,-0.133227,535.6
2026-07-20T14:22:25.963701+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,0.055141,0.416717,0.071072,0.525805,0.154996,-0.071007,1.876215,784.8,0.023812,0.175396,0.047184,0.333285,0.060754,-0.058056,0.84144,294.4,0.038416,0.288774,0.05468,0.402931,0.08531,-0.061387,1.237362,790.7
2026-07-20T14:22:35.246789+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,0.053434,0.415483,0.068002,0.516397,0.123248,-0.092946,1.53165,795.7,0.023908,0.179683,0.044767,0.322118,0.016592,-0.063358,0.231445,265.4,0.039629,0.307401,0.053716,0.404379,0.075723,-0.080153,1.079218,801.8
2026-07-20T14:22:52.165085+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.051971,0.393126,0.067072,0.496994,0.113462,-0.133061,1.323739,760.3,0.021935,0.160273,0.044207,0.312336,0.019752,-0.053694,0.27862,281.8,0.038248,0.293449,0.052852,0.394946,0.068444,-0.069266,0.978983,766.1
2026-07-20T14:23:43.397530+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.052273,0.402635,0.066685,0.500714,0.136993,-0.109039,1.636981,781.2,0.022656,0.166722,0.044493,0.316994,0.00412,-0.08776,0.054575,273.1,0.040864,0.317845,0.055282,0.422033,0.075798,-0.067294,1.082468,787.3
2026-07-20T14:23:47.171861+00:00,baseline:lgbm,false,1,0.054936,0.441426,0.063996,0.514163,0.102613,-0.080428,1.298929,1223.5,0.025456,0.185089,0.043982,0.321687,0.080709,-0.051103,1.103678,351.5,0.045521,0.366161,0.056228,0.464259,0.079471,-0.075536,1.183931,1229.4
2026-07-20T14:24:25.803085+00:00,baseline:lgbm,false,3,0.045382,0.396632,0.060544,0.50605,0.114558,-0.073986,1.417524,1395.9,0.025456,0.185089,0.043982,0.321687,0.080709,-0.051103,1.103678,279.6,0.041297,0.341806,0.052491,0.440705,0.067574,-0.084388,1.03776,1400.4
2026-07-20T14:24:27.117036+00:00,baseline:adarnn,false,2,0.048376,0.457066,0.049249,0.457823,0.101484,-0.108215,1.411008,927.8,0.013413,0.099498,0.023441,0.173359,0.099596,-0.079892,0.938774,694.6,0.041344,0.32924,0.050506,0.411058,0.077802,-0.080157,1.12479,934.3
2026-07-20T14:24:51.590009+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:25:10.376074+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,0.051707,0.39151,0.066354,0.492284,0.144682,-0.114003,1.640798,929.0,0.023602,0.174472,0.044565,0.317293,0.042633,-0.056439,0.610314,260.4,0.039245,0.3017,0.053553,0.400635,0.088467,-0.063427,1.240727,935.7
2026-07-20T14:25:43.393549+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.056356,0.448905,0.070309,0.551329,0.120895,-0.069445,1.487133,299.3,0.024727,0.188836,0.04123,0.301769,0.094798,-0.046765,1.213541,290.0,0.042733,0.329334,0.056743,0.434524,0.059111,-0.067251,0.840045,305.1
2026-07-20T14:25:55.844679+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.050939,0.383265,0.064605,0.504999,0.148016,-0.051608,1.887757,322.1,0.020033,0.157669,0.03649,0.291086,-0.039059,-0.126657,-0.561164,279.6,,,,,,,,14.0
2026-07-20T14:26:02.752086+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:26:13.421991+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.052273,0.402635,0.066685,0.500714,0.136993,-0.109039,1.636981,781.2,0.022656,0.166722,0.044493,0.316994,0.00412,-0.08776,0.054575,273.1,0.040864,0.317845,0.055282,0.422033,0.075798,-0.067294,1.082468,787.3
2026-07-20T14:26:39.608203+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T14:27:49.356736+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.059321,0.442485,0.071643,0.540807,0.1308,-0.049469,1.620289,337.4,0.022678,0.165955,0.039376,0.286288,0.065535,-0.055067,0.8139,324.7,0.041155,0.299508,0.055609,0.410879,0.048861,-0.091684,0.685312,343.9
2026-07-20T14:28:47.574348+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.06,0.44252,0.07306,0.549749,0.173624,-0.04856,2.040322,330.0,0.023832,0.165939,0.041176,0.289817,0.057264,-0.053095,0.729123,302.5,0.040705,0.280418,0.05738,0.410472,0.087862,-0.086879,1.266639,335.6
2026-07-20T14:29:18.460835+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.057527,0.463746,0.065701,0.540447,0.144631,-0.065341,1.864691,295.1,0.028845,0.217256,0.044432,0.331589,0.027722,-0.054104,0.386563,284.7,0.047347,0.3666,0.056538,0.45321,0.081585,-0.094889,1.160066,301.1
2026-07-20T14:29:24.686395+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,0.063255,0.505687,0.069851,0.570992,0.11794,-0.152856,1.33516,322.7,0.032212,0.254365,0.044523,0.343015,0.046153,-0.050091,0.632488,279.3,0.048385,0.368997,0.057725,0.448819,0.110018,-0.095478,1.494005,328.3
2026-07-20T14:30:24.055089+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,0.055139,0.404517,0.06727,0.501921,0.141414,-0.07843,1.705547,694.7,0.022848,0.165033,0.044817,0.325623,0.047286,-0.051227,0.642642,249.8,0.038168,0.279587,0.053107,0.395039,0.059155,-0.090853,0.840614,701.2
2026-07-20T14:30:37.449405+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.049556,0.368917,0.065536,0.472084,0.156383,-0.075134,1.759114,316.8,0.018359,0.142483,0.038909,0.286959,0.029755,-0.06697,0.35774,306.1,0.036205,0.266893,0.053263,0.378895,0.061321,-0.114942,0.802969,323.0
2026-07-20T14:30:40.381693+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.056803,0.414299,0.071894,0.514254,0.16926,-0.058778,1.869791,327.8,0.02267,0.160181,0.043456,0.297041,0.017091,-0.092009,0.203322,328.2,0.041111,0.293354,0.056458,0.402202,0.086754,-0.087822,1.198117,335.0
2026-07-20T14:31:22.641260+00:00,baseline:adarnn,false,1,0.049308,0.476618,0.048901,0.461628,0.103468,-0.078615,1.203075,1223.5,0.020034,0.185386,0.029823,0.278116,0.036824,-0.056194,0.470609,788.0,0.037586,0.363304,0.040362,0.403044,0.043219,-0.090985,0.620313,1260.3
2026-07-20T14:31:46.295685+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.055176,0.412172,0.070829,0.519633,0.194111,-0.077176,2.315464,792.0,0.024571,0.180453,0.045024,0.317615,0.002626,-0.064441,0.035162,289.2,0.041816,0.313155,0.057059,0.419062,0.070426,-0.078516,0.977218,798.7
2026-07-20T14:34:20.743206+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.04642,0.318623,0.06558,0.444354,0.148611,-0.120928,1.627091,323.0,0.019188,0.145955,0.038221,0.280827,0.055757,-0.056782,0.682663,315.1,0.03449,0.239443,0.052116,0.358145,0.05965,-0.146614,0.737545,328.5
2026-07-20T14:34:27.519469+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.04642,0.318623,0.06558,0.444354,0.148611,-0.120928,1.627091,323.0,0.019188,0.145955,0.038221,0.280827,0.055757,-0.056782,0.682663,315.1,0.03449,0.239443,0.052116,0.358145,0.05965,-0.146614,0.737545,328.5
2026-07-20T14:34:43.051097+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.06085,0.467075,0.069111,0.537726,0.164052,-0.096291,1.804419,347.6,0.024206,0.173787,0.041439,0.301848,0.069803,-0.049043,0.868066,316.5,0.042293,0.307672,0.054655,0.414276,0.077275,-0.055593,1.158545,354.5
2026-07-20T14:37:45.034721+00:00,baseline:tra,false,1,0.057925,0.4957,0.058235,0.508942,0.176833,-0.048668,2.30239,1329.6,0.026627,0.20064,0.041612,0.324295,0.021838,-0.06835,0.324535,1094.6,,,,,,,,16.1
2026-07-20T14:37:54.774092+00:00,baseline:tra,false,2,0.056244,0.44733,0.061258,0.505883,0.149507,-0.050676,1.944614,1451.2,0.030092,0.238474,0.036719,0.290703,0.053215,-0.074455,0.690293,968.5,0.036038,0.294773,0.04241,0.362476,0.046151,-0.068737,0.74708,1459.5
2026-07-20T14:38:01.988443+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.051095,0.38238,0.064149,0.498369,0.118113,-0.056426,1.386077,332.4,0.020788,0.162147,0.038049,0.299921,0.015336,-0.092224,0.216401,278.8,0.040771,0.329985,0.052316,0.45564,0.031808,-0.172279,0.491665,338.2
2026-07-20T14:38:07.783143+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.051095,0.38238,0.064149,0.498369,0.118113,-0.056426,1.386077,332.4,0.020788,0.162147,0.038049,0.299921,0.015336,-0.092224,0.216401,278.8,0.040771,0.329985,0.052316,0.45564,0.031808,-0.172279,0.491665,338.2
2026-07-20T14:38:21.089556+00:00,baseline:adarnn,false,3,0.042254,0.41246,0.04344,0.423396,0.079476,-0.11222,0.993039,1412.5,0.012786,0.12226,0.024491,0.232596,0.025945,-0.101743,0.326927,983.5,0.032816,0.330159,0.033918,0.353133,0.024277,-0.087461,0.34815,1555.6
2026-07-20T14:38:21.436549+00:00,baseline:tra,false,3,0.053087,0.468818,0.055543,0.498789,0.142061,-0.064581,1.750825,1549.7,0.021676,0.160976,0.038028,0.299555,0.053768,-0.075334,0.790542,920.1,0.041519,0.339201,0.050955,0.425052,0.08087,-0.070331,1.322957,1621.5
2026-07-20T14:38:28.770033+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.059986,0.472609,0.074125,0.573154,0.154754,-0.061416,1.998163,317.2,0.02817,0.215402,0.044916,0.328705,0.073499,-0.066745,0.954167,312.1,0.044815,0.343497,0.058374,0.445608,0.045583,-0.10319,0.627567,321.4
2026-07-20T14:38:36.442825+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,0.059986,0.472609,0.074125,0.573154,0.154754,-0.061416,1.998163,317.2,0.02817,0.215402,0.044916,0.328705,0.073499,-0.066745,0.954167,312.1,0.044815,0.343497,0.058374,0.445608,0.045583,-0.10319,0.627567,321.4
2026-07-20T14:39:25.472687+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,0.058577,0.430831,0.069926,0.526984,0.14898,-0.124162,1.751413,879.8,0.022176,0.151272,0.045914,0.321397,0.038469,-0.065156,0.522694,309.5,0.04361,0.312853,0.057331,0.425211,0.077045,-0.072088,1.070248,885.8
