timestamp,model,is_final,seed,ari_blobs,nmi_blobs,silhouette_blobs,ari_moons,nmi_moons,silhouette_moons,ari_blobs_std,nmi_blobs_std,silhouette_blobs_std,ari_varied_density,nmi_varied_density,silhouette_varied_density,ari_digits,nmi_digits,silhouette_digits,ari_moons_std,nmi_moons_std,silhouette_moons_std,ari_varied_density_std,nmi_varied_density_std,silhouette_varied_density_std,ari_digits_std,nmi_digits_std,silhouette_digits_std,elapsed_blobs,elapsed_moons,elapsed_digits
2026-05-06T13:09:04.258996+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:10:06.686314+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:11:10.534608+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,9.5,9.4,10.2
2026-05-06T13:12:01.815076+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:12:10.969558+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:13:04.829019+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:14:08.089670+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:15:14.323330+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:21:32.508310+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,67.5,66.8,83.2
2026-05-06T13:26:23.241839+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:27:12.462896+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,61.9,78.5,85.7
2026-05-06T13:27:30.986146+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:28:40.711029+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:29:45.658226+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:31:25.542103+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:32:31.384890+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:32:56.531331+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.756123,0.861493,0.705657,0.481117,0.382784,0.493661,,,,,,,0.464404,0.624118,0.147081,,,,,,,,,,70.5,72.5,82.6
2026-05-06T13:33:38.802710+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:34:43.694862+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:38:42.285295+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.756123,0.861493,0.705657,0.481117,0.382784,0.493661,,,,,,,0.464404,0.624118,0.147081,,,,,,,,,,90.3,70.9,74.1
2026-05-06T13:42:31.944192+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:43:39.971922+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.978126,0.953211,0.272772,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,12.9,9.6,10.6
2026-05-06T13:44:48.074615+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:46:09.936059+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:48:05.184790+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:49:12.711586+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:50:16.647095+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:51:20.051213+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:58:08.653099+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:58:33.122279+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T13:59:40.264484+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:00:46.731900+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.978126,0.953211,0.272772,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,10.0,9.3,10.6
2026-05-06T14:02:21.270459+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:03:00.784823+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:06:51.016984+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:11:35.157852+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:17:17.807011+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:18:55.505983+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:18:55.521724+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,0.935391,0.936106,0.667177,0.978126,0.953211,0.272772,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,10.0,9.3,10.6
2026-05-06T14:20:21.655997+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.76555,0.874817,0.662341,0.962469,0.928691,0.251292,,,,,,,0.000211,0.012096,0.266253,,,,,,,,,,124.3,10.7,9.7
2026-05-06T14:21:56.450809+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:22:00.876651+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:23:03.271423+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:23:37.496340+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:24:09.800049+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:25:25.457403+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:40:02.665735+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:40:08.422964+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:41:03.993064+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:41:09.231404+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:42:05.069248+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:42:21.667681+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:43:13.430523+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:43:31.806030+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:56:30.149618+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:56:53.190858+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:57:33.418645+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:57:52.389299+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:58:35.800755+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:58:53.760781+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:59:36.676411+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T14:59:53.748134+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:12:13.859272+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:12:43.662363+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:13:15.362459+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:13:42.969678+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:14:17.912467+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:14:43.668756+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:15:23.765793+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:15:46.121616+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:29:35.800336+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:30:38.336769+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:31:46.257430+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:31:50.723469+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:32:46.186070+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:32:48.226215+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:33:48.008969+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:34:50.490564+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:45:32.204338+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:46:34.616699+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:47:39.412169+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:48:04.293261+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:48:40.534372+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:49:02.918411+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:50:06.050357+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:51:06.716029+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T15:59:44.083034+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:00:48.128020+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:01:49.894460+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:02:55.639166+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,10.2,10.5,10.0
2026-05-06T16:03:07.085818+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:04:10.170592+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:05:21.532839+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:06:24.167551+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:18:18.305197+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:19:22.414802+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:19:33.221836+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:20:23.117312+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:20:32.753526+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:21:25.990242+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:21:34.476087+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:23:10.734761+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:50:27.507951+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,9.2,9.3,9.6
2026-05-06T16:51:33.332908+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:52:39.114023+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T16:53:50.551054+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:28:12.250049+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:28:23.366425+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,9.9,9.5,10.6
2026-05-06T17:29:16.713821+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:29:26.868063+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,9.8,10.5,10.0
2026-05-06T17:30:28.028620+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:30:32.647319+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,10.8,9.6,10.6
2026-05-06T17:31:30.243172+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:31:38.062199+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,10.3,10.7,10.5
2026-05-06T17:47:51.284456+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:48:54.841241+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:49:23.631494+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:49:55.970889+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:50:25.060281+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:50:58.755960+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:51:28.372089+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T17:52:31.147168+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:05:23.560971+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:06:24.822133+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:06:37.388377+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:07:27.088484+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:07:39.963717+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:08:29.931248+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:08:48.316547+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:09:52.282520+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:23:20.511580+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:24:24.228970+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:25:33.047905+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:25:33.054381+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:26:40.240883+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:26:40.324502+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:27:48.701057+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:29:24.026516+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:39:44.218853+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:40:54.987593+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:42:01.276693+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:43:11.814571+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:48:17.755780+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:49:24.660883+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:50:32.298395+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:51:46.383220+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T18:58:56.777070+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:00:06.615335+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:01:13.793253+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:02:30.147907+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:03:20.151002+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:04:31.799720+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:05:44.388757+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:07:04.033587+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:18:26.825035+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:19:36.102998+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:20:22.173912+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:20:44.508589+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:21:32.116746+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:21:52.595265+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:22:39.920735+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:24:26.342028+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:36:10.710032+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:37:13.302781+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:37:57.418148+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:38:15.373635+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:39:03.118919+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:39:25.040747+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:40:05.332343+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:41:10.022172+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:49:57.696222+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,24.2,50.0,55.0
2026-05-06T19:49:57.707049+00:00,discover:Qwen/Qwen3.5-35B-A3B,true,42,0.935391,0.936106,0.667177,0.481117,0.382784,0.493661,,,,,,,0.534407,0.671244,0.139377,,,,,,,,,,24.2,50.0,55.0
2026-05-06T19:53:22.797485+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:54:21.427061+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T19:54:26.022615+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
