timestamp,model,is_final,seed,best_psnr_garden,best_psnr_bicycle,best_psnr_bonsai,best_psnr_stump,elapsed_garden,elapsed_bicycle,elapsed_bonsai,elapsed_stump,psnr,ssim,lpips,num_gs,best_psnr
2026-07-20T11:59:48.613818+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.001,27.166,,27.916,438.2,525.6,22.8,492.3,27.916,0.8432,0.084,2576038,27.916
2026-07-20T12:00:15.407564+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.142,27.181,,28.201,444.3,573.5,19.9,513.1,28.201,0.8456,0.08,3122468,28.201
2026-07-20T12:04:12.178659+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,30.102,27.225,,28.18,501.0,646.3,19.5,592.6,28.18,0.8452,0.081,3532452,28.18
2026-07-20T12:04:18.889274+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,30.217,27.191,,28.186,471.2,575.1,19.4,530.2,28.186,0.8467,0.079,3222438,28.186
2026-07-20T12:05:21.022396+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.144,27.185,,28.296,566.0,637.2,18.0,626.0,28.296,0.8494,0.08,3693909,28.296
2026-07-20T12:06:25.427983+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.078,27.141,,27.927,1134.1,1128.6,20.9,920.8,27.927,0.8335,0.084,7388889,27.927
2026-07-20T12:07:41.054025+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,30.149,27.242,,28.229,519.4,587.8,20.3,512.5,28.229,0.8471,0.08,2981348,28.229
2026-07-20T12:08:10.723566+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.189,27.254,,28.257,455.8,574.1,20.3,521.9,28.257,0.8482,0.079,2858108,28.257
2026-07-20T12:10:11.994147+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,30.158,27.144,,28.124,409.3,455.7,19.3,415.2,28.124,0.8432,0.084,2260821,28.124
2026-07-20T12:10:23.041258+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.126,27.199,,28.224,397.1,458.9,18.8,424.0,28.224,0.8461,0.083,2318479,28.224
2026-07-20T12:12:46.521724+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,30.184,27.278,,28.248,532.7,612.4,19.5,526.4,28.248,0.8477,0.079,3011871,28.248
2026-07-20T12:12:55.226714+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,30.184,27.278,,28.248,532.7,612.4,19.5,526.4,28.248,0.8477,0.079,3011871,28.248
2026-07-20T12:15:38.203034+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.175,27.243,,28.307,446.8,556.7,18.1,497.2,28.307,0.8492,0.079,2720968,28.307
2026-07-20T12:17:17.642462+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,30.187,27.22,,28.284,418.7,510.2,18.6,471.9,28.284,0.8485,0.08,2687404,28.284
2026-07-20T12:17:28.793099+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.187,27.22,,28.284,418.7,510.2,18.6,471.9,28.284,0.8485,0.08,2687404,28.284
2026-07-20T12:21:13.634468+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,30.188,27.245,,28.261,443.4,554.4,19.2,494.2,28.261,0.848,0.08,2797321,28.261
2026-07-20T12:21:20.063843+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.188,27.245,,28.261,443.4,554.4,19.2,494.2,28.261,0.848,0.08,2797321,28.261
2026-07-20T12:22:02.842413+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,30.194,27.183,,28.26,446.6,545.0,19.6,503.6,28.26,0.8485,0.08,2695718,28.26
2026-07-20T12:22:10.676576+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,30.194,27.183,,28.26,446.6,545.0,19.6,503.6,28.26,0.8485,0.08,2695718,28.26
2026-07-20T12:22:42.425309+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.057,27.181,,28.275,444.1,555.3,19.4,504.5,28.275,0.8484,0.08,2728150,28.275
2026-07-20T12:22:55.068899+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.057,27.181,,28.275,444.1,555.3,19.4,504.5,28.275,0.8484,0.08,2728150,28.275
2026-07-20T12:24:24.604547+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,30.184,27.281,,28.274,454.8,592.0,19.2,533.5,28.274,0.8477,0.079,3016270,28.274
2026-07-20T12:24:38.723309+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.184,27.281,,28.274,454.8,592.0,19.2,533.5,28.274,0.8477,0.079,3016270,28.274
2026-07-20T12:24:43.676569+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208,28.251
2026-07-20T12:24:52.177080+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208,28.251
2026-07-20T12:24:55.177435+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,30.058,27.286,,28.128,453.3,478.9,19.7,456.9,28.128,0.8446,0.081,2505349,28.128
2026-07-20T12:25:04.999600+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.1,27.297,,28.179,457.7,604.1,19.8,551.6,28.179,0.8461,0.08,3231263,28.179
2026-07-20T12:26:13.333368+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,30.157,27.25,,28.279,448.1,544.5,22.8,520.0,28.279,0.8488,0.079,2782109,28.279
2026-07-20T12:26:19.596100+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,30.157,27.25,,28.279,448.1,544.5,22.8,520.0,28.279,0.8488,0.079,2782109,28.279
2026-07-20T12:26:49.265075+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.098,27.296,,28.158,443.6,480.0,21.1,459.5,28.158,0.8444,0.081,2599370,28.158
2026-07-20T12:27:01.826360+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.098,27.296,,28.158,443.6,480.0,21.1,459.5,28.158,0.8444,0.081,2599370,28.158
2026-07-20T12:27:22.687878+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.115,27.185,,28.218,457.0,552.3,23.1,508.7,28.218,0.8475,0.081,2689903,28.218
2026-07-20T12:27:30.041941+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.115,27.185,,28.218,457.0,552.3,23.1,508.7,28.218,0.8475,0.081,2689903,28.218
2026-07-20T12:28:37.844493+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,30.033,27.197,,28.023,466.8,623.4,18.9,560.3,28.023,0.8434,0.082,3218546,28.023
2026-07-20T12:28:45.232284+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,30.091,27.257,,28.201,930.4,613.7,19.2,557.2,28.201,0.8457,0.079,3279659,28.201
2026-07-20T12:30:07.345225+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,30.217,27.168,,28.147,467.5,488.0,19.2,464.5,28.147,0.8446,0.081,2459710,28.147
2026-07-20T12:30:20.301461+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,30.217,27.191,,28.186,471.2,575.1,19.4,530.2,28.186,0.8467,0.079,3222438,28.186
2026-07-20T12:34:13.273337+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898,28.275
2026-07-20T12:34:21.238543+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898,28.275
2026-07-20T12:34:54.053827+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.096,27.159,,28.263,528.6,580.5,19.5,571.8,28.263,0.8486,0.081,3438031,28.263
2026-07-20T12:35:02.305804+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.203,27.169,,28.286,960.7,554.3,19.2,537.4,28.286,0.849,0.08,3253674,28.286
2026-07-20T12:36:09.835776+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,30.172,27.252,,28.26,516.6,584.8,19.5,513.4,28.26,0.8478,0.08,2977720,28.26
2026-07-20T12:36:16.846950+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,30.172,27.252,,28.26,516.6,584.8,19.5,513.4,28.26,0.8478,0.08,2977720,28.26
2026-07-20T12:36:32.830762+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.21,27.203,,28.276,453.9,562.6,21.8,505.6,28.276,0.8483,0.08,2857192,28.276
2026-07-20T12:36:44.992945+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,30.21,27.203,,28.276,453.9,562.6,21.8,505.6,28.276,0.8483,0.08,2857192,28.276
2026-07-20T12:37:04.776197+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.057,27.242,,27.727,469.2,641.2,19.6,580.1,27.727,0.8416,0.084,3677550,27.727
2026-07-20T12:41:53.638729+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.103,27.242,,28.265,440.5,550.9,19.1,499.7,28.265,0.8481,0.081,2723824,28.265
2026-07-20T12:42:01.615037+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,30.175,27.243,,28.307,446.8,556.7,18.1,497.2,28.307,0.8492,0.079,2720968,28.307
2026-07-20T13:21:24.571427+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,30.05,27.306,,28.155,676.3,937.3,20.1,860.0,28.155,0.842,0.081,6688038,28.155
2026-07-20T13:21:38.559788+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,30.05,27.306,,28.155,676.3,937.3,20.1,860.0,28.155,0.842,0.081,6688038,28.155
2026-07-20T14:15:25.275208+00:00,baseline:edc,false,1,,,,,,,,,,,,,
2026-07-20T14:15:43.400773+00:00,baseline:edc,false,2,,,,,,,,,,,,,
2026-07-20T14:15:49.288088+00:00,baseline:edc,false,3,,,,,,,,,,,,,
2026-07-20T14:16:05.930790+00:00,baseline:taming,false,2,,,,,,,,,,,,,
2026-07-20T14:16:08.499598+00:00,baseline:taming,false,1,,,,,,,,,,,,,
2026-07-20T14:16:10.116261+00:00,baseline:default,false,1,,,,,,,,,,,,,
2026-07-20T14:16:17.788782+00:00,baseline:default,false,2,,,,,,,,,,,,,
2026-07-20T14:16:25.183315+00:00,baseline:default,false,3,,,,,,,,,,,,,
2026-07-20T14:16:29.779174+00:00,baseline:taming,false,3,,,,,,,,,,,,,
2026-07-20T14:18:33.076615+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:18:39.297718+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:18:45.667787+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:19:53.260978+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:20:10.983128+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:20:30.140542+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:20:32.750671+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:20:46.680398+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:20:48.479612+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:21:05.920760+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:21:52.090702+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:21:54.402121+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:22:03.019452+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208.0,28.251
2026-07-20T14:22:15.831016+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:22:22.475630+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:22:23.493388+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208.0,28.251
2026-07-20T14:22:26.129527+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:22:33.153963+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208.0,28.251
2026-07-20T14:22:38.452268+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:22:56.218940+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:23:47.586655+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:23:57.484070+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,30.033,27.197,,28.023,466.8,623.4,18.9,560.3,28.023,0.8434,0.082,3218546.0,28.023
2026-07-20T14:24:00.430185+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:24:06.081128+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898.0,28.275
2026-07-20T14:24:25.786978+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:24:27.716792+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:24:39.982122+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,30.033,27.197,,28.023,466.8,623.4,18.9,560.3,28.023,0.8434,0.082,3218546.0,28.023
2026-07-20T14:26:04.169110+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:26:32.943466+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:04.559032+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:05.386979+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:12.229463+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:27.119300+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:45.641160+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:47.724436+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:27:56.775008+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898.0,28.275
2026-07-20T14:28:00.858688+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,30.033,27.197,,28.023,466.8,623.4,18.9,560.3,28.023,0.8434,0.082,3218546.0,28.023
2026-07-20T14:28:44.933333+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:28:55.357453+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:29:01.410092+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:29:10.892610+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:29:11.840998+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:30:07.063099+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:30:25.312783+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:30:30.918361+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:30:45.657839+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:30:55.019211+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:30:55.535340+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,29.579,26.394,,25.997,577.7,551.0,18.9,559.5,25.997,0.7591,0.142,3000000.0,25.997
2026-07-20T14:31:04.496020+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.188,27.245,,28.261,443.4,554.4,19.2,494.2,28.261,0.848,0.08,2797321.0,28.261
2026-07-20T14:31:48.992423+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:31:55.193428+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:31:56.247802+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,29.579,26.394,,25.997,577.7,551.0,18.9,559.5,25.997,0.7591,0.142,3000000.0,25.997
2026-07-20T14:32:01.507308+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:32:33.441915+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:32:43.077930+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.188,27.245,,28.261,443.4,554.4,19.2,494.2,28.261,0.848,0.08,2797321.0,28.261
2026-07-20T14:32:47.643645+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:32:57.141114+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:33:08.313448+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.188,27.245,,28.261,443.4,554.4,19.2,494.2,28.261,0.848,0.08,2797321.0,28.261
2026-07-20T14:33:21.790914+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:33:34.219030+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:33:39.685401+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:33:56.077424+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:34:04.784021+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,30.172,27.252,,28.26,516.6,584.8,19.5,513.4,28.26,0.8478,0.08,2977720.0,28.26
2026-07-20T14:34:11.357700+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:34:21.459791+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,29.579,26.394,,25.997,577.7,551.0,18.9,559.5,25.997,0.7591,0.142,3000000.0,25.997
2026-07-20T14:34:33.365500+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:35:00.452170+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:35:19.711250+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:35:24.929599+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:35:34.397352+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,30.172,27.252,,28.26,516.6,584.8,19.5,513.4,28.26,0.8478,0.08,2977720.0,28.26
2026-07-20T14:36:17.343604+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:36:23.402863+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:36:35.699949+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,30.172,27.252,,28.26,516.6,584.8,19.5,513.4,28.26,0.8478,0.08,2977720.0,28.26
2026-07-20T14:36:58.927074+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:37:04.678083+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:37:09.360757+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.096,27.159,,28.263,528.6,580.5,19.5,571.8,28.263,0.8486,0.081,3438031.0,28.263
2026-07-20T14:37:17.791688+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.096,27.159,,28.263,528.6,580.5,19.5,571.8,28.263,0.8486,0.081,3438031.0,28.263
2026-07-20T14:38:02.045317+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:38:06.721391+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:39:39.227741+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:39:49.735556+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:40:00.676100+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.096,27.159,,28.263,528.6,580.5,19.5,571.8,28.263,0.8486,0.081,3438031.0,28.263
2026-07-20T14:41:23.557563+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:41:33.862467+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,30.05,27.306,,28.155,676.3,937.3,20.1,860.0,28.155,0.842,0.081,6688038.0,28.155
2026-07-20T14:42:10.602863+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:43:45.300096+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:43:51.562343+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:45:38.725779+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:45:43.729123+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:45:52.842585+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,30.05,27.306,,28.155,676.3,937.3,20.1,860.0,28.155,0.842,0.081,6688038.0,28.155
2026-07-20T14:47:58.278771+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-20T14:48:05.215404+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,30.05,27.306,,28.155,676.3,937.3,20.1,860.0,28.155,0.842,0.081,6688038.0,28.155
2026-07-21T11:00:59.258079+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:01:05.544838+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:01:46.026889+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:02:02.228623+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:02:05.996370+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:02:29.852008+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:02:45.452615+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:02:46.866029+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:02:56.910058+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:03:05.935663+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:03:12.736500+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:03:55.203522+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:01.938184+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:14.632815+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:27.423169+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:44.658467+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:50.927317+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:54.121317+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208.0,28.251
2026-07-21T11:04:55.827078+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:04:59.442065+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208.0,28.251
2026-07-21T11:05:15.106889+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:05:24.222154+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.093,27.285,,28.251,452.8,593.6,18.8,537.5,28.251,0.8479,0.079,3072208.0,28.251
2026-07-21T11:06:02.048340+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:06:10.054530+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898.0,28.275
2026-07-21T11:06:10.070751+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:06:14.144923+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:06:19.718430+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898.0,28.275
2026-07-21T11:06:22.642642+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,30.11,27.309,,28.275,489.6,636.3,19.8,573.1,28.275,0.8487,0.079,3274898.0,28.275
2026-07-21T11:06:54.934195+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:06:55.176507+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,
2026-07-21T11:07:02.975621+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.188,27.245,,28.261,443.4,554.4,19.2,494.2,28.261,0.848,0.08,2797321.0,28.261
