timestamp,model,is_final,seed,wikitext2_ppl_qat-1b-int4,fp16_ppl_qat-1b-int4,degradation_qat-1b-int4,qat_time_qat-1b-int4,elapsed_qat-1b-int4,wikitext2_ppl_qat-1b-int3,fp16_ppl_qat-1b-int3,degradation_qat-1b-int3,qat_time_qat-1b-int3,elapsed_qat-1b-int3,wikitext2_ppl_qat-1b-int2,fp16_ppl_qat-1b-int2,degradation_qat-1b-int2,qat_time_qat-1b-int2,elapsed_qat-1b-int2
2026-07-20T13:48:24.607346+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,11.6237,13.2046,-1.5808,519.7,564.3,12.4859,13.2046,-0.7187,519.4,563.2,16.7722,13.2046,3.5676,517.7,562.6
2026-07-20T13:49:01.495190+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,11.6302,13.2046,-1.5744,521.6,562.7,12.4914,13.2046,-0.7132,521.7,563.9,16.8338,13.2046,3.6292,520.8,562.6
2026-07-20T13:49:13.570608+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,11.6302,13.2046,-1.5744,521.6,562.7,12.4914,13.2046,-0.7132,521.7,563.9,16.8338,13.2046,3.6292,520.8,562.6
2026-07-20T13:50:20.790168+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,39.2038,13.2046,25.9992,543.1,588.0,52.5044,13.2046,39.2998,544.7,589.1,1457.3496,13.2046,1444.145,543.0,588.7
2026-07-20T13:50:35.705808+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,12.2394,13.2046,-0.9652,542.7,592.8,13.9105,13.2046,0.7059,542.4,587.3,80.569,13.2046,67.3644,541.0,585.8
2026-07-20T13:51:12.547276+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,11.7231,13.2046,-1.4815,540.9,596.5,13.7296,13.2046,0.5251,543.1,599.2,74.5478,13.2046,61.3432,541.3,598.5
2026-07-20T13:51:22.270189+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,11.5591,13.2046,-1.6455,520.9,566.1,12.483,13.2046,-0.7216,519.5,562.3,16.8712,13.2046,3.6666,520.7,564.2
2026-07-20T13:51:34.301849+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,11.7231,13.2046,-1.4815,540.9,596.5,13.7296,13.2046,0.5251,543.1,599.2,74.5478,13.2046,61.3432,541.3,598.5
2026-07-20T13:54:33.840693+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,11.7948,13.2046,-1.4098,596.9,632.6,13.7876,13.2046,0.583,599.0,635.4,76.4188,13.2046,63.2142,598.5,635.0
2026-07-20T13:59:02.806636+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,11.7695,13.2046,-1.4351,618.8,665.7,13.9622,13.2046,0.7576,618.4,664.4,93.857,13.2046,80.6524,630.4,677.7
2026-07-20T14:00:35.351316+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,11.7427,13.2046,-1.4619,665.8,703.1,13.8652,13.2046,0.6606,669.0,708.7,55.5761,13.2046,42.3716,668.2,706.7
2026-07-20T14:06:39.395560+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,11.6373,13.2046,-1.5673,450.2,492.4,12.5553,13.2046,-0.6493,450.5,492.1,17.2376,13.2046,4.033,448.3,489.9
2026-07-20T14:06:44.480145+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,11.5933,13.2046,-1.6113,819.5,862.7,12.5133,13.2046,-0.6913,820.9,865.9,16.7766,13.2046,3.572,816.2,859.0
2026-07-20T14:06:51.227711+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,11.6311,13.2046,-1.5735,451.2,493.2,12.5745,13.2046,-0.6301,450.8,492.2,17.1168,13.2046,3.9122,449.2,491.3
2026-07-20T14:09:59.523746+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,11.7178,13.2046,-1.4868,472.4,516.3,12.809,13.2046,-0.3955,472.1,518.1,17.1005,13.2046,3.8959,473.5,518.6
2026-07-20T14:10:08.034351+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,11.7178,13.2046,-1.4868,472.4,516.3,12.809,13.2046,-0.3955,472.1,518.1,17.1005,13.2046,3.8959,473.5,518.6
2026-07-20T14:11:42.140575+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,11.7402,13.2046,-1.4644,506.9,555.3,13.779,13.2046,0.5744,467.9,518.6,48.1726,13.2046,34.968,441.4,490.0
2026-07-20T14:11:48.302281+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,11.7402,13.2046,-1.4644,506.9,555.3,13.779,13.2046,0.5744,467.9,518.6,48.1726,13.2046,34.968,441.4,490.0
2026-07-20T14:14:18.526430+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,11.625,13.2046,-1.5796,523.6,565.9,12.4931,13.2046,-0.7115,523.0,568.8,16.8566,13.2046,3.652,522.4,563.2
2026-07-20T14:14:25.467919+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,11.6041,13.2046,-1.6005,503.7,545.7,12.4344,13.2046,-0.7702,505.7,548.9,16.8222,13.2046,3.6176,505.3,548.1
2026-07-20T14:16:05.995799+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,11.6031,13.2046,-1.6015,519.2,565.2,12.521,13.2046,-0.6836,520.8,562.8,16.9545,13.2046,3.7499,518.5,561.9
2026-07-20T14:16:12.287411+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,11.606,13.2046,-1.5986,516.0,561.8,12.4356,13.2046,-0.769,514.9,558.8,16.8173,13.2046,3.6127,515.3,558.8
2026-07-20T14:16:15.549420+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,11.6031,13.2046,-1.6015,519.2,565.2,12.521,13.2046,-0.6836,520.8,562.8,16.9545,13.2046,3.7499,518.5,561.9
2026-07-20T14:16:19.466631+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,11.606,13.2046,-1.5986,516.0,561.8,12.4356,13.2046,-0.769,514.9,558.8,16.8173,13.2046,3.6127,515.3,558.8
2026-07-20T14:16:37.149382+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,11.617,13.2046,-1.5876,519.3,561.3,12.4673,13.2046,-0.7373,519.0,562.7,16.7855,13.2046,3.5809,516.8,559.1
2026-07-20T14:16:43.427231+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,11.6135,13.2046,-1.5911,521.1,564.6,12.4467,13.2046,-0.7579,521.0,563.9,16.7718,13.2046,3.5672,520.7,564.0
2026-07-20T14:17:48.947419+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,11.6119,13.2046,-1.5927,515.7,560.4,12.4563,13.2046,-0.7483,513.0,558.2,16.8075,13.2046,3.6029,513.0,557.5
2026-07-20T14:17:57.536461+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,11.6119,13.2046,-1.5927,515.7,560.4,12.4563,13.2046,-0.7483,513.0,558.2,16.8075,13.2046,3.6029,513.0,557.5
2026-07-20T14:21:01.659966+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,11.5697,13.2046,-1.6349,671.1,712.9,12.499,13.2046,-0.7056,670.3,711.4,16.7495,13.2046,3.5449,672.9,712.9
2026-07-20T14:21:09.450498+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,11.5697,13.2046,-1.6349,671.1,712.9,12.499,13.2046,-0.7056,670.3,711.4,16.7495,13.2046,3.5449,672.9,712.9
2026-07-20T14:21:49.375039+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,11.5623,13.2046,-1.6423,518.5,566.5,12.4796,13.2046,-0.7249,520.2,562.7,17.1535,13.2046,3.9489,541.1,584.1
2026-07-20T14:21:56.883922+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,11.5591,13.2046,-1.6455,520.9,566.1,12.483,13.2046,-0.7216,519.5,562.3,16.8712,13.2046,3.6666,520.7,564.2
2026-07-20T14:28:00.825679+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,11.7727,13.2046,-1.4319,598.0,635.2,13.7775,13.2046,0.5729,600.0,636.1,47.5249,13.2046,34.3203,598.1,635.4
2026-07-20T14:28:08.403201+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,11.7727,13.2046,-1.4319,598.0,635.2,13.7775,13.2046,0.5729,600.0,636.1,47.5249,13.2046,34.3203,598.1,635.4
2026-07-20T14:33:24.573637+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,11.7617,13.2046,-1.4429,621.7,670.6,13.9682,13.2046,0.7636,621.4,667.4,71.55,13.2046,58.3455,611.4,658.1
2026-07-20T14:33:30.444326+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,11.7636,13.2046,-1.441,619.1,669.6,13.9592,13.2046,0.7546,618.8,664.1,71.5087,13.2046,58.3041,618.2,664.5
2026-07-20T14:37:06.574712+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,11.7406,13.2046,-1.464,667.2,706.5,13.8589,13.2046,0.6543,668.6,709.4,51.19,13.2046,37.9854,666.6,705.3
2026-07-20T14:37:13.795932+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,11.7406,13.2046,-1.464,667.2,706.5,13.8589,13.2046,0.6543,668.6,709.4,51.19,13.2046,37.9854,666.6,705.3
2026-07-20T14:50:20.587350+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,11.5993,13.2046,-1.6053,1766.5,1867.2,12.5426,13.2046,-0.662,1760.7,1798.3,16.9732,13.2046,3.7686,1761.6,1798.5
2026-07-20T14:50:31.555203+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,11.5993,13.2046,-1.6053,1766.5,1867.2,12.5426,13.2046,-0.662,1760.7,1798.3,16.9732,13.2046,3.7686,1761.6,1798.5
2026-07-20T15:11:45.099191+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,11.597,13.2046,-1.6076,1234.0,1278.4,12.5415,13.2046,-0.6631,1231.0,1274.4,16.7892,13.2046,3.5846,1232.3,1276.4
2026-07-20T15:11:52.019025+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,11.5933,13.2046,-1.6113,819.5,862.7,12.5133,13.2046,-0.6913,820.9,865.9,16.7766,13.2046,3.572,816.2,859.0
